rxn,Output
c1c(ccc(c1)CO)c1ccccc1.CN1CCCN2CCCN=C12>>[O-]Cc1ccc(-c2ccccc2)cc1.CN1CCCN2CCC[NH+]=C12|[O-]Cc1ccc(-c2ccccc2)cc1.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F>>O=S(=O)(OCc1ccc(-c2ccccc2)cc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[F-]|O=S(=O)(OCc1ccc(-c2ccccc2)cc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[F-]>>FCc1ccc(-c2ccccc2)cc1,37
C=CC(CCC=C(C)C)(O)C.CC(C)(C)N=C(N(C)C)N(C)C>>C=CC(C)([O-])CCC=C(C)C.CN(C)C(=[NH+]C(C)(C)C)N(C)C|C=CC(C)([O-])CCC=C(C)C.c1cc(ccc1C(F)(F)F)S(=O)(=O)F>>C=CC(C)(CCC=C(C)C)OS(=O)(=O)c1ccc(C(F)(F)F)cc1.[F-]|C=CC(C)(CCC=C(C)C)OS(=O)(=O)c1ccc(C(F)(F)F)cc1.[F-]>>C=CC(C)(F)CCC=C(C)C,0
c1(c(nc(o1)CCCO)c1ccccc1)c1ccccc1.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3>>[O-]CCCc1nc(-c2ccccc2)c(-c2ccccc2)o1.CC(C)(C)[NH+]=P(N1CCCC1)(N1CCCC1)N1CCCC1|[O-]CCCc1nc(-c2ccccc2)c(-c2ccccc2)o1.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F>>O=S(=O)(OCCCc1nc(-c2ccccc2)c(-c2ccccc2)o1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[F-]|O=S(=O)(OCCCc1nc(-c2ccccc2)c(-c2ccccc2)o1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[F-]>>FCCCc1nc(-c2ccccc2)c(-c2ccccc2)o1,94
O1CCC(C1=O)O.C1CCC2=NCCCN2CC1>>O=C1OCCC1[O-].C1CCC2=[NH+]CCCN2CC1|O=C1OCCC1[O-].c1cc(ccc1C(F)(F)F)S(=O)(=O)F>>O=C1OCCC1OS(=O)(=O)c1ccc(C(F)(F)F)cc1.[F-]|O=C1OCCC1OS(=O)(=O)c1ccc(C(F)(F)F)cc1.[F-]>>O=C1OCCC1F,55
c1(CCC(C)O)ccccc1.CN1CCCN2CCCN=C12>>CC([O-])CCc1ccccc1.CN1CCCN2CCC[NH+]=C12|CC([O-])CCc1ccccc1.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F>>CC(CCc1ccccc1)OS(=O)(=O)c1ccc([N+](=O)[O-])cc1.[F-]|CC(CCc1ccccc1)OS(=O)(=O)c1ccc([N+](=O)[O-])cc1.[F-]>>CC(F)CCc1ccccc1,63
N([C@@H](CO)C(=O)OC)C(c1ccccc1)(c1ccccc1)c1ccccc1.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3>>COC(=O)[C@H](C[O-])NC(c1ccccc1)(c1ccccc1)c1ccccc1.CC(C)(C)[NH+]=P(N1CCCC1)(N1CCCC1)N1CCCC1|COC(=O)[C@H](C[O-])NC(c1ccccc1)(c1ccccc1)c1ccccc1.c1ccnc(c1)S(=O)(=O)F>>COC(=O)[C@H](COS(=O)(=O)c1ccccn1)NC(c1ccccc1)(c1ccccc1)c1ccccc1.[F-]|COC(=O)[C@H](COS(=O)(=O)c1ccccn1)NC(c1ccccc1)(c1ccccc1)c1ccccc1.[F-]>>COC(=O)[C@H](CF)NC(c1ccccc1)(c1ccccc1)c1ccccc1,5
C(C(C)O)Oc1ccccc1.C1CCC2=NCCCN2CC1>>CC([O-])COc1ccccc1.C1CCC2=[NH+]CCCN2CC1|CC([O-])COc1ccccc1.c1ccnc(c1)S(=O)(=O)F>>CC(COc1ccccc1)OS(=O)(=O)c1ccccn1.[F-]|CC(COc1ccccc1)OS(=O)(=O)c1ccccn1.[F-]>>CC(F)COc1ccccc1,34
OC/C=C(/CC/C=C(\C)/CCC=C(C)C)\C.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3>>CC(C)=CCC/C(C)=C/CC/C(C)=C/C[O-].CC(C)(C)[NH+]=P(N1CCCC1)(N1CCCC1)N1CCCC1|CC(C)=CCC/C(C)=C/CC/C(C)=C/C[O-].c1cc(ccc1S(=O)(=O)F)Cl>>CC(C)=CCC/C(C)=C/CC/C(C)=C/COS(=O)(=O)c1ccc(Cl)cc1.[F-]|CC(C)=CCC/C(C)=C/CC/C(C)=C/COS(=O)(=O)c1ccc(Cl)cc1.[F-]>>CC(C)=CCC/C(C)=C/CC/C(C)=C/CF,52
c1(ncc(n1CCO)[N+](=O)[O-])C.CC(C)(C)N=C(N(C)C)N(C)C>>Cc1ncc([N+](=O)[O-])n1CC[O-].CN(C)C(=[NH+]C(C)(C)C)N(C)C|Cc1ncc([N+](=O)[O-])n1CC[O-].C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F>>Cc1ncc([N+](=O)[O-])n1CCOS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[F-]|Cc1ncc([N+](=O)[O-])n1CCOS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[F-]>>Cc1ncc([N+](=O)[O-])n1CCF,87
c1cccc(c1c1nnnn1C(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccc(cc1)Cn1c(c(nc1CCCC)Cl)CO.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3>>CCCCc1nc(Cl)c(C[O-])n1Cc1ccc(-c2ccccc2-c2nnnn2C(c2ccccc2)(c2ccccc2)c2ccccc2)cc1.CC(C)(C)[NH+]=P(N1CCCC1)(N1CCCC1)N1CCCC1|CCCCc1nc(Cl)c(C[O-])n1Cc1ccc(-c2ccccc2-c2nnnn2C(c2ccccc2)(c2ccccc2)c2ccccc2)cc1.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F>>CCCCc1nc(Cl)c(COS(=O)(=O)c2ccc([N+](=O)[O-])cc2)n1Cc1ccc(-c2ccccc2-c2nnnn2C(c2ccccc2)(c2ccccc2)c2ccccc2)cc1.[F-]|CCCCc1nc(Cl)c(COS(=O)(=O)c2ccc([N+](=O)[O-])cc2)n1Cc1ccc(-c2ccccc2-c2nnnn2C(c2ccccc2)(c2ccccc2)c2ccccc2)cc1.[F-]>>CCCCc1nc(Cl)c(CF)n1Cc1ccc(-c2ccccc2-c2nnnn2C(c2ccccc2)(c2ccccc2)c2ccccc2)cc1,48
O1C[C@@H]([C@@H]2[C@H]1[C@@H](CO2)O)OC(=O)C.CC(C)(C)N=C(N(C)C)N(C)C>>CC(=O)O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2[O-].CN(C)C(=[NH+]C(C)(C)C)N(C)C|CC(=O)O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2[O-].C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F>>CC(=O)O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[F-]|CC(=O)O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[F-]>>CC(=O)O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2F,97
C=CC(CCCCCCC)O.C1CCC2=NCCCN2CC1>>C=CC([O-])CCCCCCC.C1CCC2=[NH+]CCCN2CC1|C=CC([O-])CCCCCCC.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F>>C=CC(CCCCCCC)OS(=O)(=O)c1ccc([N+](=O)[O-])cc1.[F-]|C=CC(CCCCCCC)OS(=O)(=O)c1ccc([N+](=O)[O-])cc1.[F-]>>C=CC(F)CCCCCCC,22
n1c(cc(n1CO)C)C.C1CCC2=NCCCN2CC1>>Cc1cc(C)n(C[O-])n1.C1CCC2=[NH+]CCCN2CC1|Cc1cc(C)n(C[O-])n1.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F>>Cc1cc(C)n(COS(=O)(=O)c2ccc([N+](=O)[O-])cc2)n1.[F-]|Cc1cc(C)n(COS(=O)(=O)c2ccc([N+](=O)[O-])cc2)n1.[F-]>>Cc1cc(C)n(CF)n1,46
C1[C@H]2C[C@H](C[C@@H](C1)N2C(=O)OC(C)(C)C)O.CC(C)(C)N=C(N(C)C)N(C)C>>CC(C)(C)OC(=O)N1[C@@H]2CC[C@H]1C[C@@H]([O-])C2.CN(C)C(=[NH+]C(C)(C)C)N(C)C|CC(C)(C)OC(=O)N1[C@@H]2CC[C@H]1C[C@@H]([O-])C2.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F>>CC(C)(C)OC(=O)N1[C@@H]2CC[C@H]1C[C@@H](OS(=O)(=O)c1ccc([N+](=O)[O-])cc1)C2.[F-]|CC(C)(C)OC(=O)N1[C@@H]2CC[C@H]1C[C@@H](OS(=O)(=O)c1ccc([N+](=O)[O-])cc1)C2.[F-]>>CC(C)(C)OC(=O)N1[C@@H]2CC[C@H]1C[C@H](F)C2,38
c12c(n(c(=O)n(c1=O)CCCCC(O)C)C)ncn2C.C1CCC2=NCCCN2CC1>>CC([O-])CCCCn1c(=O)c2c(ncn2C)n(C)c1=O.C1CCC2=[NH+]CCCN2CC1|CC([O-])CCCCn1c(=O)c2c(ncn2C)n(C)c1=O.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F>>CC(CCCCn1c(=O)c2c(ncn2C)n(C)c1=O)OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[F-]|CC(CCCCn1c(=O)c2c(ncn2C)n(C)c1=O)OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[F-]>>CC(F)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,54
c1(c(nc(o1)CCCO)c1ccccc1)c1ccccc1.C1CCC2=NCCCN2CC1>>[O-]CCCc1nc(-c2ccccc2)c(-c2ccccc2)o1.C1CCC2=[NH+]CCCN2CC1|[O-]CCCc1nc(-c2ccccc2)c(-c2ccccc2)o1.c1cc(ccc1C(F)(F)F)S(=O)(=O)F>>O=S(=O)(OCCCc1nc(-c2ccccc2)c(-c2ccccc2)o1)c1ccc(C(F)(F)F)cc1.[F-]|O=S(=O)(OCCCc1nc(-c2ccccc2)c(-c2ccccc2)o1)c1ccc(C(F)(F)F)cc1.[F-]>>FCCCc1nc(-c2ccccc2)c(-c2ccccc2)o1,63
C(C(C)O)Oc1ccccc1.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3>>CC([O-])COc1ccccc1.CC(C)(C)[NH+]=P(N1CCCC1)(N1CCCC1)N1CCCC1|CC([O-])COc1ccccc1.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F>>CC(COc1ccccc1)OS(=O)(=O)c1ccc([N+](=O)[O-])cc1.[F-]|CC(COc1ccccc1)OS(=O)(=O)c1ccc([N+](=O)[O-])cc1.[F-]>>CC(F)COc1ccccc1,59
c1c(ccc(c1Cl)/N=N/c1ccc(cc1)N(CCO)CC)[N+](=O)[O-].CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3>>CCN(CC[O-])c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2Cl)cc1.CC(C)(C)[NH+]=P(N1CCCC1)(N1CCCC1)N1CCCC1|CCN(CC[O-])c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2Cl)cc1.c1ccnc(c1)S(=O)(=O)F>>CCN(CCOS(=O)(=O)c1ccccn1)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2Cl)cc1.[F-]|CCN(CCOS(=O)(=O)c1ccccn1)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2Cl)cc1.[F-]>>CCN(CCF)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2Cl)cc1,75
C1(C(C(C(O1)n1c2c(nc1)c(ncn2)N(Cc1ccccc1)Cc1ccccc1)OCc1ccccc1)OCc1ccccc1)CO.CC(C)(C)N=C(N(C)C)N(C)C>>[O-]CC1OC(n2cnc3c(N(Cc4ccccc4)Cc4ccccc4)ncnc32)C(OCc2ccccc2)C1OCc1ccccc1.CN(C)C(=[NH+]C(C)(C)C)N(C)C|[O-]CC1OC(n2cnc3c(N(Cc4ccccc4)Cc4ccccc4)ncnc32)C(OCc2ccccc2)C1OCc1ccccc1.c1ccnc(c1)S(=O)(=O)F>>O=S(=O)(OCC1OC(n2cnc3c(N(Cc4ccccc4)Cc4ccccc4)ncnc32)C(OCc2ccccc2)C1OCc1ccccc1)c1ccccn1.[F-]|O=S(=O)(OCC1OC(n2cnc3c(N(Cc4ccccc4)Cc4ccccc4)ncnc32)C(OCc2ccccc2)C1OCc1ccccc1)c1ccccn1.[F-]>>FCC1OC(n2cnc3c(N(Cc4ccccc4)Cc4ccccc4)ncnc32)C(OCc2ccccc2)C1OCc1ccccc1,31
C1N([C@@H](C[C@H]1O)C(=O)OC)C(=O)OC(C)(C)C.CC(C)(C)N=C(N(C)C)N(C)C>>COC(=O)[C@@H]1C[C@@H]([O-])CN1C(=O)OC(C)(C)C.CN(C)C(=[NH+]C(C)(C)C)N(C)C|COC(=O)[C@@H]1C[C@@H]([O-])CN1C(=O)OC(C)(C)C.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F>>COC(=O)[C@@H]1C[C@@H](OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CN1C(=O)OC(C)(C)C.[F-]|COC(=O)[C@@H]1C[C@@H](OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CN1C(=O)OC(C)(C)C.[F-]>>COC(=O)[C@@H]1C[C@H](F)CN1C(=O)OC(C)(C)C,79
c1c(ccc(c1)CO)S(=O)(=O)N(CCC)CCC.C1CCC2=NCCCN2CC1>>CCCN(CCC)S(=O)(=O)c1ccc(C[O-])cc1.C1CCC2=[NH+]CCCN2CC1|CCCN(CCC)S(=O)(=O)c1ccc(C[O-])cc1.c1cc(ccc1S(=O)(=O)F)Cl>>CCCN(CCC)S(=O)(=O)c1ccc(COS(=O)(=O)c2ccc(Cl)cc2)cc1.[F-]|CCCN(CCC)S(=O)(=O)c1ccc(COS(=O)(=O)c2ccc(Cl)cc2)cc1.[F-]>>CCCN(CCC)S(=O)(=O)c1ccc(CF)cc1,18
C1[C@@H](C[C@@H]1O)OCc1ccccc1.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3>>[O-][C@H]1C[C@@H](OCc2ccccc2)C1.CC(C)(C)[NH+]=P(N1CCCC1)(N1CCCC1)N1CCCC1|[O-][C@H]1C[C@@H](OCc2ccccc2)C1.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F>>O=[N+]([O-])c1ccc(S(=O)(=O)O[C@H]2C[C@@H](OCc3ccccc3)C2)cc1.[F-]|O=[N+]([O-])c1ccc(S(=O)(=O)O[C@H]2C[C@@H](OCc3ccccc3)C2)cc1.[F-]>>F[C@H]1C[C@H](OCc2ccccc2)C1,22
c1(CCC(C)(O)C)ccccc1.C1CCC2=NCCCN2CC1>>CC(C)([O-])CCc1ccccc1.C1CCC2=[NH+]CCCN2CC1|CC(C)([O-])CCc1ccccc1.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F>>CC(C)(CCc1ccccc1)OS(=O)(=O)c1ccc([N+](=O)[O-])cc1.[F-]|CC(C)(CCc1ccccc1)OS(=O)(=O)c1ccc([N+](=O)[O-])cc1.[F-]>>CC(C)(F)CCc1ccccc1,4
c1(ncc(n1CCO)[N+](=O)[O-])C.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3>>Cc1ncc([N+](=O)[O-])n1CC[O-].CC(C)(C)[NH+]=P(N1CCCC1)(N1CCCC1)N1CCCC1|Cc1ncc([N+](=O)[O-])n1CC[O-].c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F>>Cc1ncc([N+](=O)[O-])n1CCOS(=O)(=O)c1ccc([N+](=O)[O-])cc1.[F-]|Cc1ncc([N+](=O)[O-])n1CCOS(=O)(=O)c1ccc([N+](=O)[O-])cc1.[F-]>>Cc1ncc([N+](=O)[O-])n1CCF,29
c1c(ccc(c1)CO)S(=O)(=O)N(CCC)CCC.CN1CCCN2CCCN=C12>>CCCN(CCC)S(=O)(=O)c1ccc(C[O-])cc1.CN1CCCN2CCC[NH+]=C12|CCCN(CCC)S(=O)(=O)c1ccc(C[O-])cc1.c1cc(ccc1C(F)(F)F)S(=O)(=O)F>>CCCN(CCC)S(=O)(=O)c1ccc(COS(=O)(=O)c2ccc(C(F)(F)F)cc2)cc1.[F-]|CCCN(CCC)S(=O)(=O)c1ccc(COS(=O)(=O)c2ccc(C(F)(F)F)cc2)cc1.[F-]>>CCCN(CCC)S(=O)(=O)c1ccc(CF)cc1,38
c1(c(cc(c(c1)C(C)O)[N+](=O)[O-])OCCCC(=O)OC)OC.CC(C)(C)N=C(N(C)C)N(C)C>>COC(=O)CCCOc1cc([N+](=O)[O-])c(C(C)[O-])cc1OC.CN(C)C(=[NH+]C(C)(C)C)N(C)C|COC(=O)CCCOc1cc([N+](=O)[O-])c(C(C)[O-])cc1OC.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F>>COC(=O)CCCOc1cc([N+](=O)[O-])c(C(C)OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1OC.[F-]|COC(=O)CCCOc1cc([N+](=O)[O-])c(C(C)OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1OC.[F-]>>COC(=O)CCCOc1cc([N+](=O)[O-])c(C(C)F)cc1OC,18
c1ccc2c(c1)C(=O)N(C2=O)[C@@H]1CC[C@@H](CC1)O.CC(C)(C)N=C(N(C)C)N(C)C>>O=C1c2ccccc2C(=O)N1[C@H]1CC[C@@H]([O-])CC1.CN(C)C(=[NH+]C(C)(C)C)N(C)C|O=C1c2ccccc2C(=O)N1[C@H]1CC[C@@H]([O-])CC1.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F>>O=C1c2ccccc2C(=O)N1[C@H]1CC[C@@H](OS(=O)(=O)c2ccc([N+](=O)[O-])cc2)CC1.[F-]|O=C1c2ccccc2C(=O)N1[C@H]1CC[C@@H](OS(=O)(=O)c2ccc([N+](=O)[O-])cc2)CC1.[F-]>>O=C1c2ccccc2C(=O)N1[C@H]1CC[C@H](F)CC1,6
c1c(ccc(c1Cl)/N=N/c1ccc(cc1)N(CCO)CC)[N+](=O)[O-].CN1CCCN2CCCN=C12>>CCN(CC[O-])c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2Cl)cc1.CN1CCCN2CCC[NH+]=C12|CCN(CC[O-])c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2Cl)cc1.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F>>CCN(CCOS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2Cl)cc1.[F-]|CCN(CCOS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2Cl)cc1.[F-]>>CCN(CCF)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2Cl)cc1,65
c1ccc2c(c1)CC(C2)O.CN1CCCN2CCCN=C12>>[O-]C1Cc2ccccc2C1.CN1CCCN2CCC[NH+]=C12|[O-]C1Cc2ccccc2C1.c1ccnc(c1)S(=O)(=O)F>>O=S(=O)(OC1Cc2ccccc2C1)c1ccccn1.[F-]|O=S(=O)(OC1Cc2ccccc2C1)c1ccccn1.[F-]>>FC1Cc2ccccc2C1,43
C1[C@@H](CC2=CC[C@@H]3[C@@H]([C@]2(C1)C)CC[C@]1([C@H]3CC=C1c1cnccc1)C)O.C1CCC2=NCCCN2CC1>>C[C@]12CC[C@H]([O-])CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12.C1CCC2=[NH+]CCCN2CC1|C[C@]12CC[C@H]([O-])CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12.c1cc(ccc1C(F)(F)F)S(=O)(=O)F>>C[C@]12CC[C@H](OS(=O)(=O)c3ccc(C(F)(F)F)cc3)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12.[F-]|C[C@]12CC[C@H](OS(=O)(=O)c3ccc(C(F)(F)F)cc3)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12.[F-]>>C[C@]12CC[C@@H](F)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12,2
C1N([C@@H](C[C@@H]1O)C(=O)OC)C(=O)OC(C)(C)C.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3>>COC(=O)[C@@H]1C[C@H]([O-])CN1C(=O)OC(C)(C)C.CC(C)(C)[NH+]=P(N1CCCC1)(N1CCCC1)N1CCCC1|COC(=O)[C@@H]1C[C@H]([O-])CN1C(=O)OC(C)(C)C.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F>>COC(=O)[C@@H]1C[C@H](OS(=O)(=O)c2ccc([N+](=O)[O-])cc2)CN1C(=O)OC(C)(C)C.[F-]|COC(=O)[C@@H]1C[C@H](OS(=O)(=O)c2ccc([N+](=O)[O-])cc2)CN1C(=O)OC(C)(C)C.[F-]>>COC(=O)[C@@H]1C[C@@H](F)CN1C(=O)OC(C)(C)C,32
c12c(n(c(=O)n(c1=O)CCCCC(O)C)C)ncn2C.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3>>CC([O-])CCCCn1c(=O)c2c(ncn2C)n(C)c1=O.CC(C)(C)[NH+]=P(N1CCCC1)(N1CCCC1)N1CCCC1|CC([O-])CCCCn1c(=O)c2c(ncn2C)n(C)c1=O.c1ccnc(c1)S(=O)(=O)F>>CC(CCCCn1c(=O)c2c(ncn2C)n(C)c1=O)OS(=O)(=O)c1ccccn1.[F-]|CC(CCCCn1c(=O)c2c(ncn2C)n(C)c1=O)OS(=O)(=O)c1ccccn1.[F-]>>CC(F)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,67
c1c(ccc(c1Cl)/N=N/c1ccc(cc1)N(CCO)CC)[N+](=O)[O-].C1CCC2=NCCCN2CC1>>CCN(CC[O-])c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2Cl)cc1.C1CCC2=[NH+]CCCN2CC1|CCN(CC[O-])c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2Cl)cc1.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F>>CCN(CCOS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2Cl)cc1.[F-]|CCN(CCOS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2Cl)cc1.[F-]>>CCN(CCF)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2Cl)cc1,52
C(C(C)O)Oc1ccccc1.C1CCC2=NCCCN2CC1>>CC([O-])COc1ccccc1.C1CCC2=[NH+]CCCN2CC1|CC([O-])COc1ccccc1.c1cc(ccc1S(=O)(=O)F)Cl>>CC(COc1ccccc1)OS(=O)(=O)c1ccc(Cl)cc1.[F-]|CC(COc1ccccc1)OS(=O)(=O)c1ccc(Cl)cc1.[F-]>>CC(F)COc1ccccc1,31
O1C(O[C@H](C1)[C@@H]1[C@H]([C@@H]2[C@H](O1)OC(O2)(C)C)O)(C)C.CN1CCCN2CCCN=C12>>CC1(C)O[C@H]2O[C@H]([C@H]3COC(C)(C)O3)[C@@H]([O-])[C@H]2O1.CN1CCCN2CCC[NH+]=C12|CC1(C)O[C@H]2O[C@H]([C@H]3COC(C)(C)O3)[C@@H]([O-])[C@H]2O1.c1ccnc(c1)S(=O)(=O)F>>CC1(C)O[C@H]2O[C@H]([C@H]3COC(C)(C)O3)[C@@H](OS(=O)(=O)c3ccccn3)[C@H]2O1.[F-]|CC1(C)O[C@H]2O[C@H]([C@H]3COC(C)(C)O3)[C@@H](OS(=O)(=O)c3ccccn3)[C@H]2O1.[F-]>>CC1(C)O[C@H]2O[C@H]([C@H]3COC(C)(C)O3)[C@H](F)[C@H]2O1,0
C1[C@@H](C[C@@H]1O)OCc1ccccc1.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3>>[O-][C@H]1C[C@@H](OCc2ccccc2)C1.CC(C)(C)[NH+]=P(N1CCCC1)(N1CCCC1)N1CCCC1|[O-][C@H]1C[C@@H](OCc2ccccc2)C1.c1cc(ccc1C(F)(F)F)S(=O)(=O)F>>O=S(=O)(O[C@H]1C[C@@H](OCc2ccccc2)C1)c1ccc(C(F)(F)F)cc1.[F-]|O=S(=O)(O[C@H]1C[C@@H](OCc2ccccc2)C1)c1ccc(C(F)(F)F)cc1.[F-]>>F[C@H]1C[C@H](OCc2ccccc2)C1,12
c1ccc2c(c1)C(=O)N(C2=O)[C@@H]1CC[C@H](CC1)O.CN1CCCN2CCCN=C12>>O=C1c2ccccc2C(=O)N1[C@H]1CC[C@H]([O-])CC1.CN1CCCN2CCC[NH+]=C12|O=C1c2ccccc2C(=O)N1[C@H]1CC[C@H]([O-])CC1.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F>>O=C1c2ccccc2C(=O)N1[C@H]1CC[C@H](OS(=O)(=O)c2ccc([N+](=O)[O-])cc2)CC1.[F-]|O=C1c2ccccc2C(=O)N1[C@H]1CC[C@H](OS(=O)(=O)c2ccc([N+](=O)[O-])cc2)CC1.[F-]>>O=C1c2ccccc2C(=O)N1[C@H]1CC[C@@H](F)CC1,12
C(C(C)O)Oc1ccccc1.CC(C)(C)N=C(N(C)C)N(C)C>>CC([O-])COc1ccccc1.CN(C)C(=[NH+]C(C)(C)C)N(C)C|CC([O-])COc1ccccc1.c1cc(ccc1C(F)(F)F)S(=O)(=O)F>>CC(COc1ccccc1)OS(=O)(=O)c1ccc(C(F)(F)F)cc1.[F-]|CC(COc1ccccc1)OS(=O)(=O)c1ccc(C(F)(F)F)cc1.[F-]>>CC(F)COc1ccccc1,46
n1c(cc(n1CO)C)C.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3>>Cc1cc(C)n(C[O-])n1.CC(C)(C)[NH+]=P(N1CCCC1)(N1CCCC1)N1CCCC1|Cc1cc(C)n(C[O-])n1.c1cc(ccc1C(F)(F)F)S(=O)(=O)F>>Cc1cc(C)n(COS(=O)(=O)c2ccc(C(F)(F)F)cc2)n1.[F-]|Cc1cc(C)n(COS(=O)(=O)c2ccc(C(F)(F)F)cc2)n1.[F-]>>Cc1cc(C)n(CF)n1,65
