rxn,Output
c1ccc2c(c1)CC(C2)O.C1CCC2=NCCCN2CC1>>[O-]C1Cc2ccccc2C1.C1CCC2=[NH+]CCCN2CC1|[O-]C1Cc2ccccc2C1.c1cc(ccc1S(=O)(=O)F)Cl>>O=S(=O)(OC1Cc2ccccc2C1)c1ccc(Cl)cc1.[F-]|O=S(=O)(OC1Cc2ccccc2C1)c1ccc(Cl)cc1.[F-]>>FC1Cc2ccccc2C1,32
c1ccc2c(c1)CC(C2)O.C1CCC2=NCCCN2CC1>>[O-]C1Cc2ccccc2C1.C1CCC2=[NH+]CCCN2CC1|[O-]C1Cc2ccccc2C1.c1ccnc(c1)S(=O)(=O)F>>O=S(=O)(OC1Cc2ccccc2C1)c1ccccn1.[F-]|O=S(=O)(OC1Cc2ccccc2C1)c1ccccn1.[F-]>>FC1Cc2ccccc2C1,46
N([C@@H](CO)C(=O)OC)C(c1ccccc1)(c1ccccc1)c1ccccc1.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3>>COC(=O)[C@H](C[O-])NC(c1ccccc1)(c1ccccc1)c1ccccc1.CC(C)(C)[NH+]=P(N1CCCC1)(N1CCCC1)N1CCCC1|COC(=O)[C@H](C[O-])NC(c1ccccc1)(c1ccccc1)c1ccccc1.c1ccnc(c1)S(=O)(=O)F>>COC(=O)[C@H](COS(=O)(=O)c1ccccn1)NC(c1ccccc1)(c1ccccc1)c1ccccc1.[F-]|COC(=O)[C@H](COS(=O)(=O)c1ccccn1)NC(c1ccccc1)(c1ccccc1)c1ccccc1.[F-]>>COC(=O)[C@H](CF)NC(c1ccccc1)(c1ccccc1)c1ccccc1,5
C1(C(C(C(O1)n1c2c(nc1)c(ncn2)N(Cc1ccccc1)Cc1ccccc1)OCc1ccccc1)OCc1ccccc1)CO.C1CCC2=NCCCN2CC1>>[O-]CC1OC(n2cnc3c(N(Cc4ccccc4)Cc4ccccc4)ncnc32)C(OCc2ccccc2)C1OCc1ccccc1.C1CCC2=[NH+]CCCN2CC1|[O-]CC1OC(n2cnc3c(N(Cc4ccccc4)Cc4ccccc4)ncnc32)C(OCc2ccccc2)C1OCc1ccccc1.c1cc(ccc1S(=O)(=O)F)Cl>>O=S(=O)(OCC1OC(n2cnc3c(N(Cc4ccccc4)Cc4ccccc4)ncnc32)C(OCc2ccccc2)C1OCc1ccccc1)c1ccc(Cl)cc1.[F-]|O=S(=O)(OCC1OC(n2cnc3c(N(Cc4ccccc4)Cc4ccccc4)ncnc32)C(OCc2ccccc2)C1OCc1ccccc1)c1ccc(Cl)cc1.[F-]>>FCC1OC(n2cnc3c(N(Cc4ccccc4)Cc4ccccc4)ncnc32)C(OCc2ccccc2)C1OCc1ccccc1,6
C=CC(CCCCCCC)O.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3>>C=CC([O-])CCCCCCC.CC(C)(C)[NH+]=P(N1CCCC1)(N1CCCC1)N1CCCC1|C=CC([O-])CCCCCCC.c1cc(ccc1S(=O)(=O)F)Cl>>C=CC(CCCCCCC)OS(=O)(=O)c1ccc(Cl)cc1.[F-]|C=CC(CCCCCCC)OS(=O)(=O)c1ccc(Cl)cc1.[F-]>>C=CC(F)CCCCCCC,28
c1ccc2c(c1)C(=O)N(C2=O)C1CC[C@H](CC1)O.CN1CCCN2CCCN=C12>>O=C1c2ccccc2C(=O)N1C1CCC([O-])CC1.CN1CCCN2CCC[NH+]=C12|O=C1c2ccccc2C(=O)N1C1CCC([O-])CC1.c1cc(ccc1C(F)(F)F)S(=O)(=O)F>>O=C1c2ccccc2C(=O)N1C1CCC(OS(=O)(=O)c2ccc(C(F)(F)F)cc2)CC1.[F-]|O=C1c2ccccc2C(=O)N1C1CCC(OS(=O)(=O)c2ccc(C(F)(F)F)cc2)CC1.[F-]>>O=C1c2ccccc2C(=O)N1C1CCC(F)CC1,6
C1CCN(C(C1)CO)CCCc1ccccc1.CN1CCCN2CCCN=C12>>[O-]CC1CCCCN1CCCc1ccccc1.CN1CCCN2CCC[NH+]=C12|[O-]CC1CCCCN1CCCc1ccccc1.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F>>O=[N+]([O-])c1ccc(S(=O)(=O)OCC2CCCCN2CCCc2ccccc2)cc1.[F-]|O=[N+]([O-])c1ccc(S(=O)(=O)OCC2CCCCN2CCCc2ccccc2)cc1.[F-]>>FCC1CCCCN1CCCc1ccccc1,20
C=CC(CCC=C(C)C)(O)C.C1CCC2=NCCCN2CC1>>C=CC(C)([O-])CCC=C(C)C.C1CCC2=[NH+]CCCN2CC1|C=CC(C)([O-])CCC=C(C)C.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F>>C=CC(C)(CCC=C(C)C)OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[F-]|C=CC(C)(CCC=C(C)C)OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[F-]>>C=CC(C)(F)CCC=C(C)C,6
C1[C@@H](C[C@@H]1O)OCc1ccccc1.CC(C)(C)N=C(N(C)C)N(C)C>>[O-][C@H]1C[C@@H](OCc2ccccc2)C1.CN(C)C(=[NH+]C(C)(C)C)N(C)C|[O-][C@H]1C[C@@H](OCc2ccccc2)C1.c1cc(ccc1C(F)(F)F)S(=O)(=O)F>>O=S(=O)(O[C@H]1C[C@@H](OCc2ccccc2)C1)c1ccc(C(F)(F)F)cc1.[F-]|O=S(=O)(O[C@H]1C[C@@H](OCc2ccccc2)C1)c1ccc(C(F)(F)F)cc1.[F-]>>F[C@H]1C[C@H](OCc2ccccc2)C1,5
C1N([C@@H](C[C@@H]1O)C(=O)OC)C(=O)OC(C)(C)C.CC(C)(C)N=C(N(C)C)N(C)C>>COC(=O)[C@@H]1C[C@H]([O-])CN1C(=O)OC(C)(C)C.CN(C)C(=[NH+]C(C)(C)C)N(C)C|COC(=O)[C@@H]1C[C@H]([O-])CN1C(=O)OC(C)(C)C.c1cc(ccc1C(F)(F)F)S(=O)(=O)F>>COC(=O)[C@@H]1C[C@H](OS(=O)(=O)c2ccc(C(F)(F)F)cc2)CN1C(=O)OC(C)(C)C.[F-]|COC(=O)[C@@H]1C[C@H](OS(=O)(=O)c2ccc(C(F)(F)F)cc2)CN1C(=O)OC(C)(C)C.[F-]>>COC(=O)[C@@H]1C[C@@H](F)CN1C(=O)OC(C)(C)C,39
c1ccc2c(c1)CC(C2)O.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3>>[O-]C1Cc2ccccc2C1.CC(C)(C)[NH+]=P(N1CCCC1)(N1CCCC1)N1CCCC1|[O-]C1Cc2ccccc2C1.c1cc(ccc1S(=O)(=O)F)Cl>>O=S(=O)(OC1Cc2ccccc2C1)c1ccc(Cl)cc1.[F-]|O=S(=O)(OC1Cc2ccccc2C1)c1ccc(Cl)cc1.[F-]>>FC1Cc2ccccc2C1,16
c1c(ccc(c1)CO)S(=O)(=O)N(CCC)CCC.C1CCC2=NCCCN2CC1>>CCCN(CCC)S(=O)(=O)c1ccc(C[O-])cc1.C1CCC2=[NH+]CCCN2CC1|CCCN(CCC)S(=O)(=O)c1ccc(C[O-])cc1.c1cc(ccc1S(=O)(=O)F)Cl>>CCCN(CCC)S(=O)(=O)c1ccc(COS(=O)(=O)c2ccc(Cl)cc2)cc1.[F-]|CCCN(CCC)S(=O)(=O)c1ccc(COS(=O)(=O)c2ccc(Cl)cc2)cc1.[F-]>>CCCN(CCC)S(=O)(=O)c1ccc(CF)cc1,18
c1(CCC(C)(O)C)ccccc1.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3>>CC(C)([O-])CCc1ccccc1.CC(C)(C)[NH+]=P(N1CCCC1)(N1CCCC1)N1CCCC1|CC(C)([O-])CCc1ccccc1.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F>>CC(C)(CCc1ccccc1)OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[F-]|CC(C)(CCc1ccccc1)OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[F-]>>CC(C)(F)CCc1ccccc1,22
c12c(c3c(/C/1=C\c1ccc(cc1)Cl)cc(cc3C(O)CN(CCCC)CCCC)Cl)ccc(c2)Cl.C1CCC2=NCCCN2CC1>>CCCCN(CCCC)CC([O-])c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1.C1CCC2=[NH+]CCCN2CC1|CCCCN(CCCC)CC([O-])c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1.c1cc(ccc1S(=O)(=O)F)Cl>>CCCCN(CCCC)CC(OS(=O)(=O)c1ccc(Cl)cc1)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1.[F-]|CCCCN(CCCC)CC(OS(=O)(=O)c1ccc(Cl)cc1)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1.[F-]>>CCCCN(CCCC)CC(F)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,39
c12c(n(c(=O)n(c1=O)CCCCC(O)C)C)ncn2C.CN1CCCN2CCCN=C12>>CC([O-])CCCCn1c(=O)c2c(ncn2C)n(C)c1=O.CN1CCCN2CCC[NH+]=C12|CC([O-])CCCCn1c(=O)c2c(ncn2C)n(C)c1=O.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F>>CC(CCCCn1c(=O)c2c(ncn2C)n(C)c1=O)OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[F-]|CC(CCCCn1c(=O)c2c(ncn2C)n(C)c1=O)OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[F-]>>CC(F)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,53
c1(CCC(C)(O)C)ccccc1.CN1CCCN2CCCN=C12>>CC(C)([O-])CCc1ccccc1.CN1CCCN2CCC[NH+]=C12|CC(C)([O-])CCc1ccccc1.c1ccnc(c1)S(=O)(=O)F>>CC(C)(CCc1ccccc1)OS(=O)(=O)c1ccccn1.[F-]|CC(C)(CCc1ccccc1)OS(=O)(=O)c1ccccn1.[F-]>>CC(C)(F)CCc1ccccc1,5
C1CCN(C(C1)CO)CCCc1ccccc1.CN1CCCN2CCCN=C12>>[O-]CC1CCCCN1CCCc1ccccc1.CN1CCCN2CCC[NH+]=C12|[O-]CC1CCCCN1CCCc1ccccc1.c1ccnc(c1)S(=O)(=O)F>>O=S(=O)(OCC1CCCCN1CCCc1ccccc1)c1ccccn1.[F-]|O=S(=O)(OCC1CCCCN1CCCc1ccccc1)c1ccccn1.[F-]>>FCC1CCCCN1CCCc1ccccc1,18
c1(CCC(C)O)ccccc1.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3>>CC([O-])CCc1ccccc1.CC(C)(C)[NH+]=P(N1CCCC1)(N1CCCC1)N1CCCC1|CC([O-])CCc1ccccc1.c1ccnc(c1)S(=O)(=O)F>>CC(CCc1ccccc1)OS(=O)(=O)c1ccccn1.[F-]|CC(CCc1ccccc1)OS(=O)(=O)c1ccccn1.[F-]>>CC(F)CCc1ccccc1,53
N([C@@H](CO)C(=O)OC)C(c1ccccc1)(c1ccccc1)c1ccccc1.CC(C)(C)N=C(N(C)C)N(C)C>>COC(=O)[C@H](C[O-])NC(c1ccccc1)(c1ccccc1)c1ccccc1.CN(C)C(=[NH+]C(C)(C)C)N(C)C|COC(=O)[C@H](C[O-])NC(c1ccccc1)(c1ccccc1)c1ccccc1.c1cc(ccc1S(=O)(=O)F)Cl>>COC(=O)[C@H](COS(=O)(=O)c1ccc(Cl)cc1)NC(c1ccccc1)(c1ccccc1)c1ccccc1.[F-]|COC(=O)[C@H](COS(=O)(=O)c1ccc(Cl)cc1)NC(c1ccccc1)(c1ccccc1)c1ccccc1.[F-]>>COC(=O)[C@H](CF)NC(c1ccccc1)(c1ccccc1)c1ccccc1,5
OC/C=C(/CC/C=C(\C)/CCC=C(C)C)\C.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3>>CC(C)=CCC/C(C)=C/CC/C(C)=C/C[O-].CC(C)(C)[NH+]=P(N1CCCC1)(N1CCCC1)N1CCCC1|CC(C)=CCC/C(C)=C/CC/C(C)=C/C[O-].c1ccnc(c1)S(=O)(=O)F>>CC(C)=CCC/C(C)=C/CC/C(C)=C/COS(=O)(=O)c1ccccn1.[F-]|CC(C)=CCC/C(C)=C/CC/C(C)=C/COS(=O)(=O)c1ccccn1.[F-]>>CC(C)=CCC/C(C)=C/CC/C(C)=C/CF,36
c12c(c3c(/C/1=C\c1ccc(cc1)Cl)cc(cc3C(O)CN(CCCC)CCCC)Cl)ccc(c2)Cl.C1CCC2=NCCCN2CC1>>CCCCN(CCCC)CC([O-])c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1.C1CCC2=[NH+]CCCN2CC1|CCCCN(CCCC)CC([O-])c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F>>CCCCN(CCCC)CC(OS(=O)(=O)c1ccc([N+](=O)[O-])cc1)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1.[F-]|CCCCN(CCCC)CC(OS(=O)(=O)c1ccc([N+](=O)[O-])cc1)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1.[F-]>>CCCCN(CCCC)CC(F)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,49
c1cc(ccc1c1onc(c1)CO)F.C1CCC2=NCCCN2CC1>>[O-]Cc1cc(-c2ccc(F)cc2)on1.C1CCC2=[NH+]CCCN2CC1|[O-]Cc1cc(-c2ccc(F)cc2)on1.c1cc(ccc1C(F)(F)F)S(=O)(=O)F>>O=S(=O)(OCc1cc(-c2ccc(F)cc2)on1)c1ccc(C(F)(F)F)cc1.[F-]|O=S(=O)(OCc1cc(-c2ccc(F)cc2)on1)c1ccc(C(F)(F)F)cc1.[F-]>>FCc1cc(-c2ccc(F)cc2)on1,16
c1(CCC(C)O)ccccc1.C1CCC2=NCCCN2CC1>>CC([O-])CCc1ccccc1.C1CCC2=[NH+]CCCN2CC1|CC([O-])CCc1ccccc1.c1cc(ccc1S(=O)(=O)F)Cl>>CC(CCc1ccccc1)OS(=O)(=O)c1ccc(Cl)cc1.[F-]|CC(CCc1ccccc1)OS(=O)(=O)c1ccc(Cl)cc1.[F-]>>CC(F)CCc1ccccc1,40
c1(c(cc(c(c1)C(C)O)[N+](=O)[O-])OCCCC(=O)OC)OC.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3>>COC(=O)CCCOc1cc([N+](=O)[O-])c(C(C)[O-])cc1OC.CC(C)(C)[NH+]=P(N1CCCC1)(N1CCCC1)N1CCCC1|COC(=O)CCCOc1cc([N+](=O)[O-])c(C(C)[O-])cc1OC.c1ccnc(c1)S(=O)(=O)F>>COC(=O)CCCOc1cc([N+](=O)[O-])c(C(C)OS(=O)(=O)c2ccccn2)cc1OC.[F-]|COC(=O)CCCOc1cc([N+](=O)[O-])c(C(C)OS(=O)(=O)c2ccccn2)cc1OC.[F-]>>COC(=O)CCCOc1cc([N+](=O)[O-])c(C(C)F)cc1OC,24
C1N(CCC1)[C@H]([C@@H](c1ccccc1)O)C.C1CCC2=NCCCN2CC1>>C[C@@H]([C@H]([O-])c1ccccc1)N1CCCC1.C1CCC2=[NH+]CCCN2CC1|C[C@@H]([C@H]([O-])c1ccccc1)N1CCCC1.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F>>C[C@@H]([C@H](OS(=O)(=O)c1ccc([N+](=O)[O-])cc1)c1ccccc1)N1CCCC1.[F-]|C[C@@H]([C@H](OS(=O)(=O)c1ccc([N+](=O)[O-])cc1)c1ccccc1)N1CCCC1.[F-]>>C[C@@H]([C@@H](F)c1ccccc1)N1CCCC1,34
c12c(c3c(/C/1=C\c1ccc(cc1)Cl)cc(cc3C(O)CN(CCCC)CCCC)Cl)ccc(c2)Cl.CC(C)(C)N=C(N(C)C)N(C)C>>CCCCN(CCCC)CC([O-])c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1.CN(C)C(=[NH+]C(C)(C)C)N(C)C|CCCCN(CCCC)CC([O-])c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1.c1cc(ccc1C(F)(F)F)S(=O)(=O)F>>CCCCN(CCCC)CC(OS(=O)(=O)c1ccc(C(F)(F)F)cc1)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1.[F-]|CCCCN(CCCC)CC(OS(=O)(=O)c1ccc(C(F)(F)F)cc1)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1.[F-]>>CCCCN(CCCC)CC(F)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,78
C1[C@H]([C@H]2[C@@]34C(C1)[C@H]([C@H](O[C@@H]3O[C@@](CC2)(OO4)C)O)C)C.C1CCC2=NCCCN2CC1>>C[C@@H]1CCC2[C@@H](C)[C@@H]([O-])O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4.C1CCC2=[NH+]CCCN2CC1|C[C@@H]1CCC2[C@@H](C)[C@@H]([O-])O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4.c1cc(ccc1C(F)(F)F)S(=O)(=O)F>>C[C@@H]1CCC2[C@@H](C)[C@@H](OS(=O)(=O)c3ccc(C(F)(F)F)cc3)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4.[F-]|C[C@@H]1CCC2[C@@H](C)[C@@H](OS(=O)(=O)c3ccc(C(F)(F)F)cc3)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4.[F-]>>C[C@@H]1CCC2[C@@H](C)[C@H](F)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,32
C1N(CCC1)[C@H]([C@@H](c1ccccc1)O)C.C1CCC2=NCCCN2CC1>>C[C@@H]([C@H]([O-])c1ccccc1)N1CCCC1.C1CCC2=[NH+]CCCN2CC1|C[C@@H]([C@H]([O-])c1ccccc1)N1CCCC1.c1cc(ccc1C(F)(F)F)S(=O)(=O)F>>C[C@@H]([C@H](OS(=O)(=O)c1ccc(C(F)(F)F)cc1)c1ccccc1)N1CCCC1.[F-]|C[C@@H]([C@H](OS(=O)(=O)c1ccc(C(F)(F)F)cc1)c1ccccc1)N1CCCC1.[F-]>>C[C@@H]([C@@H](F)c1ccccc1)N1CCCC1,19
O1C[C@@H]([C@@H]2[C@H]1[C@@H](CO2)O)OC(=O)C.CC(C)(C)N=C(N(C)C)N(C)C>>CC(=O)O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2[O-].CN(C)C(=[NH+]C(C)(C)C)N(C)C|CC(=O)O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2[O-].c1cc(ccc1C(F)(F)F)S(=O)(=O)F>>CC(=O)O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OS(=O)(=O)c1ccc(C(F)(F)F)cc1.[F-]|CC(=O)O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OS(=O)(=O)c1ccc(C(F)(F)F)cc1.[F-]>>CC(=O)O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2F,6
C(C(C)O)Oc1ccccc1.CC(C)(C)N=C(N(C)C)N(C)C>>CC([O-])COc1ccccc1.CN(C)C(=[NH+]C(C)(C)C)N(C)C|CC([O-])COc1ccccc1.c1ccnc(c1)S(=O)(=O)F>>CC(COc1ccccc1)OS(=O)(=O)c1ccccn1.[F-]|CC(COc1ccccc1)OS(=O)(=O)c1ccccn1.[F-]>>CC(F)COc1ccccc1,23
C1=C[C@]2(C(=CC1=O)CC[C@@H]1[C@@H]2C(=O)C[C@]2([C@H]1CC[C@@]2(C(=O)CO)O)C)C.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3>>C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)C[O-].CC(C)(C)[NH+]=P(N1CCCC1)(N1CCCC1)N1CCCC1|C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)C[O-].c1cc(ccc1S(=O)(=O)F)Cl>>C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(OS(=O)(=O)c1ccc(Cl)cc1)C(=O)CO.[F-]|C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(OS(=O)(=O)c1ccc(Cl)cc1)C(=O)CO.[F-]>>C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(F)C(=O)CO,35
c1(CCC(C)(O)C)ccccc1.CC(C)(C)N=C(N(C)C)N(C)C>>CC(C)([O-])CCc1ccccc1.CN(C)C(=[NH+]C(C)(C)C)N(C)C|CC(C)([O-])CCc1ccccc1.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F>>CC(C)(CCc1ccccc1)OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[F-]|CC(C)(CCc1ccccc1)OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[F-]>>CC(C)(F)CCc1ccccc1,17
C1N(CCC1)[C@H]([C@@H](c1ccccc1)O)C.C1CCC2=NCCCN2CC1>>C[C@@H]([C@H]([O-])c1ccccc1)N1CCCC1.C1CCC2=[NH+]CCCN2CC1|C[C@@H]([C@H]([O-])c1ccccc1)N1CCCC1.c1cc(ccc1S(=O)(=O)F)Cl>>C[C@@H]([C@H](OS(=O)(=O)c1ccc(Cl)cc1)c1ccccc1)N1CCCC1.[F-]|C[C@@H]([C@H](OS(=O)(=O)c1ccc(Cl)cc1)c1ccccc1)N1CCCC1.[F-]>>C[C@@H]([C@@H](F)c1ccccc1)N1CCCC1,23
c1ccc2c(c1)CC(C2)O.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3>>[O-]C1Cc2ccccc2C1.CC(C)(C)[NH+]=P(N1CCCC1)(N1CCCC1)N1CCCC1|[O-]C1Cc2ccccc2C1.c1ccnc(c1)S(=O)(=O)F>>O=S(=O)(OC1Cc2ccccc2C1)c1ccccn1.[F-]|O=S(=O)(OC1Cc2ccccc2C1)c1ccccn1.[F-]>>FC1Cc2ccccc2C1,20
OC/C=C(/CC/C=C(\C)/CCC=C(C)C)\C.CN1CCCN2CCCN=C12>>CC(C)=CCC/C(C)=C/CC/C(C)=C/C[O-].CN1CCCN2CCC[NH+]=C12|CC(C)=CCC/C(C)=C/CC/C(C)=C/C[O-].c1cc(ccc1C(F)(F)F)S(=O)(=O)F>>CC(C)=CCC/C(C)=C/CC/C(C)=C/COS(=O)(=O)c1ccc(C(F)(F)F)cc1.[F-]|CC(C)=CCC/C(C)=C/CC/C(C)=C/COS(=O)(=O)c1ccc(C(F)(F)F)cc1.[F-]>>CC(C)=CCC/C(C)=C/CC/C(C)=C/CF,23
C1[C@H]([C@H]2[C@@]34C(C1)[C@H]([C@H](O[C@@H]3O[C@@](CC2)(OO4)C)O)C)C.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3>>C[C@@H]1CCC2[C@@H](C)[C@@H]([O-])O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4.CC(C)(C)[NH+]=P(N1CCCC1)(N1CCCC1)N1CCCC1|C[C@@H]1CCC2[C@@H](C)[C@@H]([O-])O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4.c1ccnc(c1)S(=O)(=O)F>>C[C@@H]1CCC2[C@@H](C)[C@@H](OS(=O)(=O)c3ccccn3)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4.[F-]|C[C@@H]1CCC2[C@@H](C)[C@@H](OS(=O)(=O)c3ccccn3)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4.[F-]>>C[C@@H]1CCC2[C@@H](C)[C@H](F)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,23
C1CCN(C(C1)CO)CCCc1ccccc1.CC(C)(C)N=C(N(C)C)N(C)C>>[O-]CC1CCCCN1CCCc1ccccc1.CN(C)C(=[NH+]C(C)(C)C)N(C)C|[O-]CC1CCCCN1CCCc1ccccc1.c1ccnc(c1)S(=O)(=O)F>>O=S(=O)(OCC1CCCCN1CCCc1ccccc1)c1ccccn1.[F-]|O=S(=O)(OCC1CCCCN1CCCc1ccccc1)c1ccccn1.[F-]>>FCC1CCCCN1CCCc1ccccc1,17
c1cc(ccc1c1onc(c1)CO)F.C1CCC2=NCCCN2CC1>>[O-]Cc1cc(-c2ccc(F)cc2)on1.C1CCC2=[NH+]CCCN2CC1|[O-]Cc1cc(-c2ccc(F)cc2)on1.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F>>O=[N+]([O-])c1ccc(S(=O)(=O)OCc2cc(-c3ccc(F)cc3)on2)cc1.[F-]|O=[N+]([O-])c1ccc(S(=O)(=O)OCc2cc(-c3ccc(F)cc3)on2)cc1.[F-]>>FCc1cc(-c2ccc(F)cc2)on1,20
c1(CCC(C)(O)C)ccccc1.C1CCC2=NCCCN2CC1>>CC(C)([O-])CCc1ccccc1.C1CCC2=[NH+]CCCN2CC1|CC(C)([O-])CCc1ccccc1.c1ccnc(c1)S(=O)(=O)F>>CC(C)(CCc1ccccc1)OS(=O)(=O)c1ccccn1.[F-]|CC(C)(CCc1ccccc1)OS(=O)(=O)c1ccccn1.[F-]>>CC(C)(F)CCc1ccccc1,4
C1(C(C(C(O1)n1c2c(nc1)c(ncn2)N(Cc1ccccc1)Cc1ccccc1)OCc1ccccc1)OCc1ccccc1)CO.CN1CCCN2CCCN=C12>>[O-]CC1OC(n2cnc3c(N(Cc4ccccc4)Cc4ccccc4)ncnc32)C(OCc2ccccc2)C1OCc1ccccc1.CN1CCCN2CCC[NH+]=C12|[O-]CC1OC(n2cnc3c(N(Cc4ccccc4)Cc4ccccc4)ncnc32)C(OCc2ccccc2)C1OCc1ccccc1.c1cc(ccc1S(=O)(=O)F)Cl>>O=S(=O)(OCC1OC(n2cnc3c(N(Cc4ccccc4)Cc4ccccc4)ncnc32)C(OCc2ccccc2)C1OCc1ccccc1)c1ccc(Cl)cc1.[F-]|O=S(=O)(OCC1OC(n2cnc3c(N(Cc4ccccc4)Cc4ccccc4)ncnc32)C(OCc2ccccc2)C1OCc1ccccc1)c1ccc(Cl)cc1.[F-]>>FCC1OC(n2cnc3c(N(Cc4ccccc4)Cc4ccccc4)ncnc32)C(OCc2ccccc2)C1OCc1ccccc1,17
