smiles,ea
[N:1]#[C:2][C:3](=[C:4]([O-:5])[H:8])[N+:7]#[N:6]>>[N+:1]1#[C:2][C@:3]1([C:4](=[O:5])[H:8])[N:7]=[N-:6],100.0
[N:1]([C:2](=[O:3])[C:4]([O:5]/[C:6](=[N:7]/[H:13])[H:12])([H:10])[H:11])([H:8])[H:9]>>[C:4](=[O:5])([H:10])[H:11].[C:6](#[N:7])[H:12].[N:1]([C:2](=[O:3])[H:13])([H:8])[H:9],78.76
[C:1]([C:2]([C:3]([C:4](=[O:5])[H:13])([H:11])[H:12])([H:9])[H:10])([H:6])([H:7])[H:8]>>[C:1]([C:2](=[C:3]([H:11])[H:12])[H:10])([H:6])([H:7])[H:8].[C:4](=[O:5])([H:9])[H:13],100.0
[C:1]([C:2]([C:3]([O:4][H:12])([H:10])[H:11])([H:8])[H:9])([H:5])([H:6])[H:7]>>[C:1]([C:2]([C:3](=[O:4])[H:10])([H:9])[H:11])([H:5])([H:6])[H:7].[H:8][H:12],2.35
[C:1]([C:2]([C:3]([N:4]([C:5](=[O:6])[H:15])[H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3]([N:4]=[C:5]=[O:6])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9].[H:14][H:15],100.0
[C:1]([C@@:2]([C:3]([C:4](=[O:5])[H:14])([H:12])[H:13])([C:6]#[N:7])[H:11])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]([C:3]([C:4][O:5][H:14])([H:12])[H:13])([C:6]#[N:7])[H:11])([H:8])([H:9])[H:10],100.0
[C:1]([O:2][C:3](=[O:4])[C:5]#[C:6][H:10])([H:7])([H:8])[H:9]>>[C:1](=[O:2])([H:7])[H:9].[c:3]1(=[O:4])[c:5]([H:8])[c:6]1[H:10],100.0
[C:1]([C@@:2]([O:3][H:12])([C@@:4]([C:5]([H:14])([H:15])[H:16])([C:6]#[N:7])[H:13])[H:11])([H:8])([H:9])[H:10]>>[C:1](/[C:2](=[C:4](\[C:6]#[N:7])[H:13])[H:11])([H:8])([H:9])[H:10].[O:3]([C:5]([H:14])([H:15])[H:16])[H:12],0.33
[C:1]([C:2]([C:3]1([C:6]#[C:7][H:17])[C:4]([H:13])([H:14])[C:5]1([H:15])[H:16])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1](=[C:2]([H:11])[H:12])([H:8])[H:9].[C:3]([C:4]([H:10])([H:13])[H:14])(=[C:5]([H:15])[H:16])[C:6]#[C:7][H:17],1.93
[C:1]([C:2]([C:3]([C@@:4]([C:5]([H:16])([H:17])[H:18])([C:6]#[N:7])[H:15])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1](=[C:2]([C:3]([C@@:4]([C:5]([H:16])([H:17])[H:18])(/[C:6](=[N:7]/[H:8])[H:11])[H:15])([H:13])[H:14])[H:12])([H:9])[H:10],2.21
[C:1]([N:2]([C:3]([C:4]#[N:5])([C:6]#[N:7])[H:12])[H:11])([H:8])([H:9])[H:10]>>[C:1](/[N:2]=[C:3](\[C:6]#[N:7])[H:12])([H:8])([H:9])[H:10].[C:4]=[N:5][H:11],100.0
[C:1]([C:2]([C:3]([C:4]([C:5]#[C:6][H:16])([H:14])[H:15])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C@@:3]1([H:12])[C:4]([H:14])([H:15])[C:5]1=[C:6]([H:13])[H:16])([H:10])[H:11])([H:7])([H:8])[H:9],1.41
[C:1]([C:2]([C:3](=[O:4])[C:5]#[N:6])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C@:2]([C:3](=[O:4])[H:11])([C:5]#[N:6])[H:10])([H:7])([H:8])[H:9],99.52
[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([C:4]([C@@:5]([C:6]([H:18])([H:19])[H:20])([O:7][H:21])[H:17])([H:15])[H:16])[H:11])([H:8])([H:9])[H:10]>>[C:1]([C:2][C:3]([H:12])([H:13])[H:14])([H:8])([H:9])[H:10].[C:4]([C:5]([C:6]([H:18])([H:19])[H:20])([O:7][H:21])[H:17])([H:11])([H:15])[H:16],3.34
[C:1]([C:2]#[C:3][C:4](=[O:5])[N:6]([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2](=[C:3])[C:4](=[O:5])[N:6]([H:10])[H:11])([H:7])([H:8])[H:9],100.0
[N:1]([C@@:2]([C:3]#[N:4])([C:5]1([H:11])[C:6]([H:12])([H:13])[C:7]1([H:14])[H:15])[H:10])([H:8])[H:9]>>[N:1]([C@@:2]1([H:10])/[C:3](=[N:4]/[H:11])[C:5]12[C:6]([H:12])([H:13])[C:7]2([H:14])[H:15])([H:8])[H:9],0.0
[C:1]([N:2]([C:3]([C:4]#[N:5])([H:10])[H:11])[H:9])([H:6])([H:7])[H:8]>>[C:1](=[N:2][H:9])([H:7])[H:8].[C:3](=[C:4]=[N:5][H:6])([H:10])[H:11],100.0
[C:1]([O:2][C@@:3]([C:4]([H:11])([H:12])[H:13])([C:5](=[O:6])[H:14])[H:10])([H:7])([H:8])[H:9]>>[C:1]([O:2][C@@:3]1([H:10])[C:4]([H:11])([H:12])[C@:5]1([O:6][H:13])[H:14])([H:7])([H:8])[H:9],72.75
[N:1](=[C:2](/[N:3]([C:4](=[O:5])[H:9])[H:8])[H:7])\[H:6]>>[N:1](=[C:2](/[O:5]/[C:4](=[N:3]/[H:8])[H:9])[H:7])\[H:6],100.0
[C:1]([C:2]([N:3]([C:4](=[O:5])[C:6]([H:13])([H:14])[H:15])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1](/[C:2](=[N:3]\[H:12])[H:10])([H:7])([H:8])[H:9].[C:4](=[O:5])([C:6]([H:13])([H:14])[H:15])[H:11],31.16
[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([N:4]([C:5]([H:15])([H:16])[H:17])[C:6](=[O:7])[H:18])[H:11])([H:8])([H:9])[H:10]>>[C:1]([C:3](/[C:2](=[N:4]/[C:6](=[O:7])[H:18])[H:11])([H:13])[H:14])([H:8])([H:9])[H:10].[C:5]([H:12])([H:15])([H:16])[H:17],0.0
[C:1]([C@@:2]([O:3][H:12])([C:4]([C:5](=[O:6])[N:7]([H:15])[H:16])([H:13])[H:14])[H:11])([H:8])([H:9])[H:10]>>[C:1]([C@:2]1([H:11])[C:4]([H:13])([H:14])[C@@:5]1([O:6][O:3][H:12])[N:7]([H:15])[H:16])([H:8])([H:9])[H:10],0.0
[C:1]([C:2]([C:3]([N:4]([C:5](=[O:6])[H:15])[H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:5](=[O:6])[H:15])([H:10])[H:11])([H:7])([H:8])[H:9].[C:3](=[N:4][H:14])([H:12])[H:13],0.01
[C:1]([C:2]([C@@:3]([C:4]([H:14])([H:15])[H:16])([N:5]([C:6](=[O:7])[H:18])[H:17])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2]([C@@:3]([C:4]([H:14])([H:15])[H:16])(/[N:5]=[C:6](/[O:7][H:17])[H:18])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],100.0
[O:1]=[C:2]([C:3]#[C:4][H:7])[C:5]#[N:6]>>[O:1]=[C:2]([C:3](=[C:4])[H:7])[C:5]#[N:6],100.0
[C:1]([O:2][C:3]([C@@:4]([C:5]([H:14])([H:15])[H:16])([C:6]#[N:7])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([O:2][C:3]([C:4]([C-:6]=[N+:7]=[C:5]([H:14])[H:16])([H:13])[H:15])([H:11])[H:12])([H:8])([H:9])[H:10],0.0
[C:1]([C:2]#[C:3][C:4](=[O:5])[N:6]([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]#[C:3][O+:5]=[C-:4][N:6]([H:10])[H:11])([H:7])([H:8])[H:9],0.32
[C:1]([N:2]([C@@:3]([C:4]([H:12])([H:13])[H:14])([C:5]#[N:6])[H:11])[H:10])([H:7])([H:8])[H:9]>>[C+:1]([N:2]([C:3]([C:4]([H:12])([H:13])[H:14])=[C:5]=[N-:6])[H:10])([H:7])[H:8].[H:9][H:11],100.0
[N:1]([C:2](=[O:3])[C:4]([C:5](=[O:6])[H:11])([H:9])[H:10])([H:7])[H:8]>>[C:4](=[C:5]([O:6][H:7])[H:11])([H:9])[H:10].[N:1](=[C:2]=[O:3])[H:8],100.0
[C:1]([C:2]#[C:3][C:4](=[O:5])[H:9])([H:6])([H:7])[H:8]>>[C:1](=[C:2]=[C:3]=[C:4]([O:5][H:7])[H:9])([H:6])[H:8],100.0
[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([C:4]#[C:5][C:6](=[O:7])[H:15])[H:11])([H:8])([H:9])[H:10]>>[C:1](/[C:4](=[C:2](/[C:3]([H:12])([H:13])[H:14])[H:11])[C+:5]=[C:6]([O-:7])[H:15])([H:8])([H:9])[H:10],100.0
[C:1]([C:2]([O:3][H:11])([C:4](=[O:5])[H:12])[C:6](=[O:7])[H:13])([H:8])([H:9])[H:10]>>[C:1](/[C:2](=[C:4](\[O:5][O:3][H:11])[H:12])[C:6](=[O:7])[H:13])([H:8])([H:9])[H:10],0.0
[O:1]=[C:2]([N:3]([C:4]([C:5]#[N:6])([H:9])[H:10])[H:8])[H:7]>>[O:1]=[C:2]([N+:3]([C-:4]([C:5]#[N:6])[H:10])([H:8])[H:9])[H:7],36.74
[C:1]([C:2]([C:3]([C:4]([H:12])([H:13])[H:14])([C:5]([H:15])([H:16])[H:17])[O:6][H:18])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3](=[C:5]([H:15])[H:17])[O:6][H:18])([H:10])[H:11])([H:7])([H:8])[H:9].[C:4]([H:12])([H:13])([H:14])[H:16],0.01
[C:1]([C:2]([C@@:3]([O:4][H:14])([C:5]([C:6](=[O:7])[H:17])([H:15])[H:16])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2]([C:5]([C:3](=[O:4])[H:13])([C:6](=[O:7])[H:17])[H:16])([H:11])[H:12])([H:8])([H:9])[H:10].[H:14][H:15],0.0
[O:1]([C:2]([C:3](=[O:4])[H:9])([C:5](=[O:6])[H:10])[H:8])[H:7]>>[O:1]([O:6]/[C:5](=[C:2](\[C:3](=[O:4])[H:9])[H:8])[H:10])[H:7],0.0
[C:1]([C:2]([C:3]#[C:4][H:11])([C:5]#[C:6][H:12])[H:10])([H:7])([H:8])[H:9]>>[C:1]([C:6](=[C:5]=[C:2]([C:3]#[C:4][H:11])[H:10])[H:12])([H:7])([H:8])[H:9],15.29
[O:1]([C:2]([C:3]([C:4](=[O:5])[H:11])([H:9])[H:10])([H:7])[H:8])[H:6]>>[O:1]([C:2](/[C:3](=[C:4](/[O:5][H:9])[H:11])[H:10])([H:7])[H:8])[H:6],100.0
[C:1]([C:2]#[C:3][H:7])([H:4])([H:5])[H:6]>>[C:1](=[C:2]=[C:3]([H:5])[H:7])([H:4])[H:6],79.14
[C:1]([C@@:2]([O:3][H:12])([C:4]([N:5]([C:6](=[O:7])[H:16])[H:15])([H:13])[H:14])[H:11])([H:8])([H:9])[H:10]>>[C:1]([C@:2]1([H:11])[C:4]([H:13])([H:14])[N:5]1[H:15])([H:8])([H:9])[H:10].[O:3]([C:6](=[O:7])[H:16])[H:12],11.09
[C:1]([C:2]([N:3]([C:4]([H:13])([H:14])[H:15])[C:5](=[O:6])[C:7]([H:16])([H:17])[H:18])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([N+:3]([C-:2]([H:11])[H:12])([C:4]([H:13])([H:14])[H:15])[C:5](=[O:6])[C:7]([H:16])([H:17])[H:18])([H:8])([H:9])[H:10],0.0
[C:1]([C:2]([C@@:3]([O:4][H:14])([C@@:5]([C:6]([H:16])([H:17])[H:18])([O:7][H:19])[H:15])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([O:4][H:14])([H:8])([H:9])[H:10].[C:2](=[C:3]([C@@:5]([C:6]([H:16])([H:17])[H:18])([O:7][H:19])[H:15])[H:13])([H:11])[H:12],0.0
[C:1]([C:2]([C:3]([C:4]([H:12])([H:13])[H:14])([C:5]([H:15])([H:16])[H:17])[O:6][H:18])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([O:6][H:18])([H:7])([H:8])[H:9].[C:2](=[C:3]([C:4]([H:12])([H:13])[H:14])[C:5]([H:15])([H:16])[H:17])([H:10])[H:11],0.0
[C:1]([C:2]([C:3]([C:4]#[C:5][C:6]([H:14])([H:15])[H:16])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3]([C:5](=[C:4])[C:6]([H:14])([H:15])[H:16])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],100.0
[C:1]([C:2]([O:3][C:4](=[O:5])[C:6]([O:7][H:15])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2](=[O:3])[H:11])([H:8])([H:9])[H:10].[C:4](=[O:5])([C:6]([O:7][H:15])([H:13])[H:14])[H:12],100.0
[C:1]([N:2]([C:3]([C:4](=[O:5])[O:6][C:7]([H:14])([H:15])[H:16])([H:12])[H:13])[H:11])([H:8])([H:9])[H:10]>>[C:1]([N:2]([C:3]([C:4](=[O:5])[H:15])([H:12])[H:13])[H:11])([H:8])([H:9])[H:10].[O:6]=[C:7]([H:14])[H:16],100.0
[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])([C:4]([C:5]#[C:6][H:16])([H:14])[H:15])[H:10])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])([C:6](=[C:5]=[C:4]([H:14])[H:15])[H:16])[H:10])([H:7])([H:8])[H:9],0.01
[C:1]([O:2][C:3](=[O:4])[C:5](=[O:6])[H:10])([H:7])([H:8])[H:9]>>[C:1]([O+:2]=[C-:3][O:4][C:5](=[O:6])[H:10])([H:7])([H:8])[H:9],100.0
[C:1]([C@@:2]([N:3]([H:10])[H:11])([C:4]#[N:5])[H:9])([H:6])([H:7])[H:8]>>[C:1](/[C:2](=[N:3]\[H:11])[H:9])([H:6])([H:7])[H:8].[C:4]=[N:5][H:10],100.0
[O:1]=[C:2]([O:3][C:4]([C:5]#[C:6][H:10])([H:8])[H:9])[H:7]>>[O:1]=[C:2]([O:3]/[C:4](=[C:5](\[C:6][H:10])[H:8])[H:9])[H:7],100.0
[C:1]([C:2](=[O:3])[C:4](=[O:5])[C:6](=[O:7])[H:11])([H:8])([H:9])[H:10]>>[C:1](=[C:2]1[O:3][C@:6]([O:7][H:10])([H:11])[C:4]1=[O:5])([H:8])[H:9],100.0
[C:1]([C:2]#[C:3][C:4]([C:5]([O:6][H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2](=[C:3]1[C:4]([H:10])([H:11])[C:5]1([H:12])[H:13])[O:6][H:14])([H:7])([H:8])[H:9],99.91
[C:1]([C:2]([C:3](=[O:4])[C:5]#[C:6][H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C@@:2]1([H:11])[C:3](=[C:5]=[C:6]([H:10])[H:12])[O:4]1)([H:7])([H:8])[H:9],10.13
[C:1]([C:2]([C:3]([C:4](=[O:5])[C:6](=[O:7])[H:15])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2]([C:3]([C:4](=[O:5])[O+:7]=[C-:6][H:15])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],100.0
[O:1]([C:2]([C:3]([C:4]([C:5]#[N:6])([H:12])[H:13])([H:10])[H:11])([H:8])[H:9])[H:7]>>[O:1]([C@@:2]([C:3]([H:8])([H:10])[H:11])([N:6]=[C:5]=[C:4]([H:12])[H:13])[H:9])[H:7],1.51
[C:1]([C:2](=[O:3])[N:4](/[C:5](=[N:6]/[H:12])[H:11])[H:10])([H:7])([H:8])[H:9]>>[C:1](=[C:2]([O:3][H:7])[N:4](/[C:5](=[N:6]/[H:12])[H:11])[H:10])([H:8])[H:9],100.0
[N:1](=[C:2](/[N:3]([C:4](=[O:5])[H:9])[H:8])[H:7])\[H:6]>>[N:1](/[C:2](=[N:3]/[C:4](=[O:5])[H:9])[H:7])([H:6])[H:8],100.0
[C:1]([C:2]([C:3](=[O:4])[N:5]([C:6]([H:13])([H:14])[H:15])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([O:4][C:3](=[C:2]([H:10])[H:11])[N:5]([C:6]([H:13])([H:14])[H:15])[H:12])([H:7])([H:8])[H:9],0.04
[C:1]([C:2]([C:3]([H:10])([H:11])[H:12])([O:4][H:13])[C:5]([O:6][H:16])([H:14])[H:15])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3]([H:10])([H:11])[H:12])([C:5](=[O:6])[H:14])[H:15])([H:7])([H:8])[H:9].[O:4]([H:13])[H:16],100.0
[C:1]([C:2]([C:3](=[O:4])[C:5]#[C:6][H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C-:3]=[O+:4][C:5]#[C:6][H:12])([H:10])[H:11])([H:7])([H:8])[H:9],0.02
[C:1]([O:2][C:3]([C@@:4]([C:5]([H:14])([H:15])[H:16])([C:6]([O:7][H:19])([H:17])[H:18])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([O:2][C:3]([C:4]([C:5]([H:14])([H:15])[H:16])([H:13])[H:17])([H:11])[H:12])([H:8])([H:9])[H:10].[C:6]([O:7][H:19])[H:18],36.35
[C:1]([N:2](/[C:3](=[N:4]\[H:12])[C:5](=[O:6])[C:7]([H:13])([H:14])[H:15])[H:11])([H:8])([H:9])[H:10]>>[C:1](=[N:2][H:11])([H:8])[H:10].[C:3](=[N:4][H:12])=[C:5]([O:6][H:9])[C:7]([H:13])([H:14])[H:15],14.05
[N:1]([C:2]([C:3]#[N:4])([C:5]#[N:6])[H:9])([H:7])[H:8]>>[C:5]=[N:6][H:7].[N:1](=[C:2](\[C:3]#[N:4])[H:9])\[H:8],100.0
[C:1]([C:2]([C:3]#[C:4][C:5]([C:6]([H:14])([H:15])[H:16])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3](=[C:4]=[C:5]([H:12])[H:13])[C:6]([H:14])([H:15])[H:16])([H:10])[H:11])([H:7])([H:8])[H:9],1.48
[N:1]([C:2](=[O:3])[N:4](/[C:5](=[N:6]/[H:11])[H:10])[H:9])([H:7])[H:8]>>[N:1]([C+:2]([O:3]/[C:5](=[N:6]/[H:11])[H:10])[N-:4][H:9])([H:7])[H:8],100.0
[C:1]([N:2]([C:3](=[O:4])[C:5]([C:6]([H:13])([H:14])[H:15])([C:7]([H:16])([H:17])[H:18])[H:12])[H:11])([H:8])([H:9])[H:10]>>[C:1]([H:8])([H:9])([H:10])[H:11].[N:2](=[C:3]=[O:4])[C:5]([C:6]([H:13])([H:14])[H:15])([C:7]([H:16])([H:17])[H:18])[H:12],28.33
[O:1]([C:2]([C:3]([O:4]/[C:5](=[N:6]/[H:13])[H:12])([H:10])[H:11])([H:8])[H:9])[H:7]>>[O:1]([C:2]([C:3]([O+:4]=[C-:5][N:6]([H:12])[H:13])([H:10])[H:11])([H:8])[H:9])[H:7],99.99
[C:1]([C:2]([C:3]([C:4](=[O:5])[H:13])([H:11])[H:12])([H:9])[H:10])([H:6])([H:7])[H:8]>>[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:4]1([O:5][H:9])[H:13])([H:6])([H:7])[H:8],3.98
[C:1]([N:2]([C:3](=[O:4])[N:5](/[C:6](=[N:7]/[H:14])[H:13])[H:12])[H:11])([H:8])([H:9])[H:10]>>[C:1](/[N:2]=[C:3](/[O:4][H:11])[N:5](/[C:6](=[N:7]/[H:14])[H:13])[H:12])([H:8])([H:9])[H:10],100.0
[N:1](=[C:2]=[C:7]([C:6](=[O:5])[H:9])[H:10])[H:8].[N:3]#[N:4]>>[N:1](=[C:2]=[C:7]([N:3]=[N:4][H:9])[H:10])[H:8].[O+:5]#[C-:6],0.09
[C:1]([C:2]([C:3](=[O:4])[O:5][C:6]([H:12])([H:13])[H:14])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([O:4][C:3](=[C:2]([H:10])[H:11])[O:5][C:6]([H:12])([H:13])[H:14])([H:7])([H:8])[H:9],0.0
[C:1]([C:2]([N:3]([C:4]([H:13])([H:14])[H:15])[C:5](=[O:6])[C:7]([H:16])([H:17])[H:18])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:5](=[O:6])[C:7]([H:16])([H:17])[H:18])([H:8])([H:9])[H:10].[C:2](=[N:3][C:4]([H:13])([H:14])[H:15])([H:11])[H:12],0.01
[C:1]([C:2]([C:3]([C:4]#[C:5][C:6]([H:14])([H:15])[H:16])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1](=[C:2]([H:10])[H:11])([H:7])[H:8].[C:3](=[C:4]=[C:5]([C:6]([H:14])([H:15])[H:16])[H:9])([H:12])[H:13],100.0
[C:1]([C:2]([C:3]([C:4]([H:13])([H:14])[H:15])([C:5]([H:16])([H:17])[H:18])[C:6]#[N:7])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1](=[C:2]([H:11])[H:12])([H:8])[H:10].[C:3]([C:4]([H:13])([H:14])[H:15])(=[C:5]([H:16])[H:17])[C:6]#[N:7].[H:9][H:18],1.9
[C:1]([O:2][C:3](=[O:4])[C:5]([C:6]([O:7][H:15])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([O:2][C:3](=[O:4])[C:5]([H:11])([H:12])[H:14])([H:8])([H:9])[H:10].[C:6]([O:7][H:15])[H:13],99.17
[C:1]([C:2](=[O:3])[C:4]([C:5](=[O:6])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2](=[O:3])[O:6][C:5](=[C:4]([H:10])[H:11])[H:12])([H:7])([H:8])[H:9],100.0
[C:1]([C:2]([O:3][C:4]([C:5](=[O:6])[H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([O:3][O:6][C:5](=[C:4]([H:12])[H:13])[H:14])([H:10])[H:11])([H:7])([H:8])[H:9],0.06
[C:1]([C:2]([N:3]([C:4](=[O:5])[C:6]([H:13])([H:14])[H:15])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:4]([N:3]([C:6]([H:13])([H:14])[H:15])[H:12])=[O:5])([H:10])[H:11])([H:7])([H:8])[H:9],0.0
[C:1]([C:2]([C@@:3]([O:4][H:14])([C:5]([C:6]([O:7][H:19])([H:17])[H:18])([H:15])[H:16])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2](/[C:3](=[C:5](/[C:6]([O:7][H:19])([H:17])[H:18])[H:15])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10].[O:4]([H:14])[H:16],100.0
[C:1]([C:2]([C:3]([C:4]([O:5][C:6]([H:16])([H:17])[H:18])([H:14])[H:15])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2](=[C:3]([H:12])[H:13])[H:10])([H:7])([H:8])[H:9].[C:4](=[O:5])([H:14])[H:15].[C:6]([H:11])([H:16])([H:17])[H:18],1.37
[C:1]([C@@:2]([C:3]([C:4]([O:5][H:16])([H:14])[H:15])([H:12])[H:13])([C:6]#[N:7])[H:11])([H:8])([H:9])[H:10]>>[C:1]([C:2](=[C:6]=[N:7][C@:4]([C:3]([H:12])([H:13])[H:15])([O:5][H:16])[H:14])[H:11])([H:8])([H:9])[H:10],0.6
[C:1]([C:2](/[N:3]=[C:4](/[O:5][C:6]([H:13])([H:14])[H:15])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([N:3]([C:4](=[O:5])[H:12])[C:6]([H:13])([H:14])[H:15])([H:10])[H:11])([H:7])([H:8])[H:9],100.0
[C:1]([C:2]([C@@:3]([O:4][H:13])([C:5]([O:6][H:16])([H:14])[H:15])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3]([O:4][H:13])=[C:5]([H:14])[H:15])([H:10])[H:11])([H:7])([H:8])[H:9].[O:6]([H:12])[H:16],100.0
[C:1]([C@@:2]([C:3]([O:4][H:13])([H:11])[H:12])([C:5](=[O:6])[H:14])[H:10])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:5]([C:3]([O:4][H:13])([H:11])[H:12])=[O:6])([H:10])[H:14])([H:7])([H:8])[H:9],100.0
[O:1]=[C:2]([C:3](=[O:4])[C:5]#[C:6][H:8])[H:7]>>[O+:1](=[C-:2][H:7])[c:5]1[c:3](=[O:4])[c:6]1[H:8],10.21
[O:1]=[C:2]([N:3]([C:4]([C:5]#[N:6])([H:9])[H:10])[H:8])[H:7]>>[O:1]=[C:2]([N:3]([C:4]([N+:6]#[C-:5])([H:9])[H:10])[H:8])[H:7],100.0
[C:1]([C:2]([C:3]([O:4][C:5]([C:6]([C:7]([H:19])([H:20])[H:21])([H:17])[H:18])([H:15])[H:16])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2](=[C:3]([H:13])[H:14])[H:11])([H:8])([H:9])[H:10].[O:4]([C:5]([C:6]([C:7]([H:19])([H:20])[H:21])([H:17])[H:18])([H:15])[H:16])[H:12],100.0
[C:1]([C:2]([C:3](=[O:4])[H:11])([C:5](=[O:6])[H:12])[H:10])([H:7])([H:8])[H:9]>>[C:1](/[C:2](=[C:3](/[O:4][H:10])[H:11])[C:5](=[O:6])[H:12])([H:7])([H:8])[H:9],100.0
[C:1](/[C:2](=[N:3]\[H:11])[O:4][C:5]([C:6](=[O:7])[H:14])([H:12])[H:13])([H:8])([H:9])[H:10]>>[C:1](=[C:2]([N:3]([H:9])[H:11])[O:4][C:5]([C:6](=[O:7])[H:14])([H:12])[H:13])([H:8])[H:10],100.0
[C:1]([C@@:2]([O:3][H:11])([C:4]([O:5][H:14])([H:12])[H:13])[C:6]#[C:7][H:15])([H:8])([H:9])[H:10]>>[C:1]([C:2]([O:3][H:11])=[C:6]=[C:7]([H:14])[H:15])([H:8])([H:9])[H:10].[C:4](=[O:5])([H:12])[H:13],100.0
[C:1]([C:2]([O:3]/[C:4](=[N:5]/[H:13])[C:6]#[N:7])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([N:5]([C:4]([O+:3]=[C:2]([H:11])[H:12])=[C:6]=[N-:7])[H:13])([H:8])([H:9])[H:10],0.0
[O:1]=[C:2]([N:3]([C:4](=[O:5])[H:8])[H:7])[H:6]>>[O:1]=[C:2]([N+:3](=[C-:4][O:5][H:8])[H:7])[H:6],100.0
[N:1]([C:2](=[O:3])[C:4]([C:5]([O:6][H:13])([H:11])[H:12])([H:9])[H:10])([H:7])[H:8]>>[C:5]([O:6][H:13])[H:11].[N:1]([C:2](=[O:3])[C:4]([H:9])([H:10])[H:12])([H:7])[H:8],87.46
[C:1]([O:2][C@@:3]([C:4]([H:11])([H:12])[H:13])([C:5]([O:6][H:16])([H:14])[H:15])[H:10])([H:7])([H:8])[H:9]>>[C:1]([O:2][C:3]([C:4]([H:11])([H:12])[H:13])=[C:5]([H:14])[H:15])([H:7])([H:8])[H:9].[O:6]([H:10])[H:16],100.0
