smiles,ea
[C:1]([C@@:2]([O:3][H:12])([C:4]([N:5]([C:6](=[O:7])[H:16])[H:15])([H:13])[H:14])[H:11])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]1([H:11])[O:3][C@:6]([O:7][H:12])([H:16])[N:5]([H:15])[C:4]1([H:13])[H:14])([H:8])([H:9])[H:10],100.0
[C:1]([C:2]([C:3]#[C:4][C:5](=[O:6])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([O:6][C:5](=[C:4]=[C:3]=[C:2]([H:10])[H:11])[H:12])([H:7])([H:8])[H:9],0.0
[O:1]([C:2]([C:3]([C:4]([O:5][H:13])([H:11])[H:12])([H:9])[H:10])([H:7])[H:8])[H:6]>>[C:2](=[C:3]([H:9])[H:10])([H:7])[H:8].[C:4](=[O:5])([H:11])[H:12].[O:1]([H:6])[H:13],100.0
[O:1]=[C:2]([C:3]([N:4]([C:5](=[O:6])[H:11])[H:10])([H:8])[H:9])[H:7]>>[O:1]=[C:2]([C:3](/[N:4]=[C:5](/[O:6][H:10])[H:11])([H:8])[H:9])[H:7],100.0
[O:1]([C:2]([C:3]#[C:4][H:8])([H:6])[H:7])[H:5]>>[O:1]([C:2](=[C:3]=[C:4]([H:7])[H:8])[H:6])[H:5],100.0
[C:1](/[N:2]=[C:3](\[N:4]([H:10])[H:11])[C:5](=[O:6])[H:12])([H:7])([H:8])[H:9]>>[C:1](/[N:2]=[C:3](\[N:4]([H:10])[H:11])[C-:5]=[O+:6][H:12])([H:7])([H:8])[H:9],70.97
[C:1]([C:2](=[O:3])[N:4](/[C:5](=[N:6]/[H:12])[H:11])[H:10])([H:7])([H:8])[H:9]>>[C:1](/[C:2]([O:3]/[C:5](=[N:6]/[H:12])[H:11])=[N:4]\[H:10])([H:7])([H:8])[H:9],100.0
[N:1](=[C:2]=[C:7]([C:6](=[O:5])[H:9])[H:10])[H:8].[N:3]#[N:4]>>[N:1]1([H:8])/[C:2](=[C:7](/[C:6](=[O:5])[H:9])[H:10])[N:4]=[N:3]1,0.3
[C:1]([C@@:2]([C:3]([O:4][H:13])([H:11])[H:12])([C:5](=[O:6])[H:14])[H:10])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:5]([C:3]([O:4][H:13])([H:11])[H:12])=[O:6])([H:10])[H:14])([H:7])([H:8])[H:9],100.0
[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])([N:4]([C:5](=[O:6])[H:15])[H:14])[H:10])([H:7])([H:8])[H:9]>>[C:1](=[C:2]([N:4]([C+:5]([O-:6])[H:15])[H:14])[H:10])([H:7])[H:9].[C:3]([H:8])([H:11])([H:12])[H:13],0.0
[C:1]([C:2]([C@@:3]([C:4]([H:13])([H:14])[H:15])([C:5](=[O:6])[H:16])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:5]([C:3]([C:4]([H:13])([H:14])[H:15])([H:12])[H:16])=[O:6])([H:10])[H:11])([H:7])([H:8])[H:9],100.0
[C:1]([C:2]#[C:3][C:4]([C:5]([H:11])([H:12])[H:13])([C:6]([H:14])([H:15])[H:16])[H:10])([H:7])([H:8])[H:9]>>[C:1](=[C:2]=[C:3]1[C@:4]([C:6]([H:14])([H:15])[H:16])([H:10])[C:5]1([H:11])[H:12])([H:7])[H:8].[H:9][H:13],0.19
[C:1]([C@@:2]1([H:11])[C@:3]([C:4]([H:13])([H:14])[H:15])([H:12])[C@:5]1([C:6]#[C:7][H:17])[H:16])([H:8])([H:9])[H:10]>>[C:1]([C@:2]1([H:11])[C@@:3]([C:4]([H:13])([H:14])[H:15])([H:12])/[C:5]1=[C:6](\[C:7][H:17])[H:16])([H:8])([H:9])[H:10],29.61
[C:1]([C:2]#[C:3][C:4](=[O:5])[N:6]([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1](=[C:2]=[C:3]1[C:4](=[O:5])[N:6]1[H:11])([H:7])[H:8].[H:9][H:10],0.0
[C:1]([C:2]([C:3](=[O:4])[C:5]([O:6][H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C@:3]1([O:4][H:14])[C:5]([H:12])([H:13])[O:6]1)([H:10])[H:11])([H:7])([H:8])[H:9],100.0
[C:1]([C:2]([O:3][C:4]([C:5](=[O:6])[H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([H:7])([H:8])([H:9])[H:13].[C:2](=[O+:3][C:4](=[C:5]([O-:6])[H:14])[H:12])([H:10])[H:11],20.06
[C:1]([C:2]([C@@:3]([O:4][H:13])([C:5](=[O:6])[H:14])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C+:3]([O:4][H:13])=[C:5]([O-:6])[H:14].[C:1]([C:2]([H:10])([H:11])[H:12])([H:7])([H:8])[H:9],100.0
[C:1]([C@@:2]([O:3][H:11])([C:4](=[O:5])[N:6]([H:12])[H:13])[H:10])([H:7])([H:8])[H:9]>>[C:1](/[C:2]([O:3][H:11])=[C:4](\[O:5][H:10])[N:6]([H:12])[H:13])([H:7])([H:8])[H:9],100.0
[O:1]=[C:2]([N:3]([C:4]([C:5]#[N:6])([H:9])[H:10])[H:8])[H:7]>>[O:1](/[C:2](=[N:3]/[C:4]([C:5]#[N:6])([H:9])[H:10])[H:7])[H:8],100.0
[C:1]([C@@:2]([O:3][H:10])([C:4]([O:5][H:13])([H:11])[H:12])[H:9])([H:6])([H:7])[H:8]>>[C:1]([O:3][H:10])([H:6])([H:7])[H:8].[C:2]([C:4]([O:5][H:13])([H:11])[H:12])[H:9],0.0
[C:1]([C:2](=[O:3])[C:4]([C:5]#[C:6][H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2](=[O:3])[C:6](=[C:5]=[C:4]([H:10])[H:11])[H:12])([H:7])([H:8])[H:9],100.0
[C:1]([O:2][C:3]([C:4]([C:5]([O:6][H:16])([H:14])[H:15])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([O:2][C:3]([C:4](=[C:5]([H:14])[H:15])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9].[O:6]([H:13])[H:16],100.0
[C:1]([O:2][C:3]([C:4]([C:5]([O:6][H:16])([H:14])[H:15])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([O:2][C:3]([C:4]([O:6][H:16])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9].[C:5]([H:14])[H:15],0.0
[C:1]([C:2]([C:3]([N:4]([C:5](=[O:6])[C:7]([H:16])([H:17])[H:18])[H:15])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C-:3](=[N+:4]([C:5](=[O:6])[C:7]([H:16])([H:17])[H:18])[H:15])[H:14].[C:1]([C:2]([H:11])([H:12])[H:13])([H:8])([H:9])[H:10],64.97
[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])([C:4]([C:5](=[O:6])[H:16])([H:14])[H:15])[H:10])([H:7])([H:8])[H:9]>>[C:1]([H:7])([H:8])([H:9])[H:10].[C:2]([C:3]([H:11])([H:12])[H:13])[C:4]([C:5](=[O:6])[H:16])([H:14])[H:15],2.49
[C:1]([O:2][C:3]([C:4]([H:10])([H:11])[H:12])([C:5]([H:13])([H:14])[H:15])[C:6]([H:16])([H:17])[H:18])([H:7])([H:8])[H:9]>>[C:1]([O:2][C:4]([H:10])([H:11])[H:12])([H:7])([H:8])[H:9].[C:3]([C:5]([H:13])([H:14])[H:15])[C:6]([H:16])([H:17])[H:18],0.0
[C:1]([C@@:2]1([H:10])[O:3][C:4]([H:11])([H:12])[C@:5]1([O:6][H:14])[H:13])([H:7])([H:8])[H:9]>>[C:1]([C:2](=[O:3])[H:10])([H:7])([H:8])[H:9].[C:4](=[C:5]([O:6][H:14])[H:13])([H:11])[H:12],100.0
[C:1]([C@@:2]1([H:11])[N:3]([H:12])[C:4](=[O:5])[C@:6]1([C:7]([H:14])([H:15])[H:16])[H:13])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]([N:3]=[C:4]=[O:5])([C:6](=[C:7]([H:14])[H:15])[H:13])[H:11])([H:8])([H:9])[H:10].[H:12][H:16],0.0
[C:1]([C:2](=[O:3])[C@@:4]([O:5][H:12])([C:6](=[O:7])[H:13])[H:11])([H:8])([H:9])[H:10]>>[C-:2]#[O+:3].[C:1]([O:7]/[C:6](=[C:4](\[O:5][H:12])[H:11])[H:13])([H:8])([H:9])[H:10],1.11
[C:1]([C@@:2]([O:3][H:11])([C:4]([C:5](=[O:6])[H:14])([H:12])[H:13])[H:10])([H:7])([H:8])[H:9]>>[C:1]([H:7])([H:8])([H:9])[H:10].[C:2]([O:3][H:11])[C:4]([C:5](=[O:6])[H:14])([H:12])[H:13],84.02
[O:1]([C:2]([C:3]#[C:4][C:5]([C:6](=[O:7])[H:13])([H:11])[H:12])([H:9])[H:10])[H:8]>>[O:1]([C:2]([C:3](=[C:4]=[C:5]([H:11])[H:12])[C:6](=[O:7])[H:13])([H:9])[H:10])[H:8],100.0
[C:1]([C@@:2]([O:3][H:12])([C:4]([N:5]([C:6](=[O:7])[H:16])[H:15])([H:13])[H:14])[H:11])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]1([H:11])[O:3][C:4]1([H:13])[H:14])([H:8])([H:9])[H:10].[N:5](=[C:6](/[O:7][H:12])[H:16])\[H:15],99.98
[C:1]([N:2]([C:3](=[O:4])[C:5]([H:10])([H:11])[H:12])[H:9])([H:6])([H:7])[H:8]>>[C:1]([N:2]([C:3]([O:4][H:10])=[C:5]([H:11])[H:12])[H:9])([H:6])([H:7])[H:8],100.0
[C:1]([C:2]([C:3]#[C:4][H:10])([H:8])[H:9])([H:5])([H:6])[H:7]>>[C:1](/[C:2](=[C:3](\[C:4][H:10])[H:9])[H:8])([H:5])([H:6])[H:7],100.0
[C:1]([C:2]([C:3]#[C:4][H:11])([C:5]#[C:6][H:12])[H:10])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3]#[C:4][H:11])=[C:5]=[C:6]([H:10])[H:12])([H:7])([H:8])[H:9],100.0
[O:1]([C:2]([C:3]#[C:4][C:5]#[C:6][H:10])([H:8])[H:9])[H:7]>>[O:1]([C:2](=[C:3]=[C:4]([C:5]#[C:6][H:10])[H:9])[H:8])[H:7],100.0
[C:1]([C:2]([C@@:3]([O:4][H:14])([C:5]([C:6](=[O:7])[H:17])([H:15])[H:16])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C-:6]#[O+:7].[C:1]([C:2]([C:3]([O:4][H:14])=[C:5]([H:15])[H:16])([H:11])[H:12])([H:8])([H:9])[H:10].[H:13][H:17],100.0
[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([C:4](=[O:5])[C:6]#[C:7][H:15])[H:11])([H:8])([H:9])[H:10]>>[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([C:4](=[O:5])[C:6](=[C:7])[H:15])[H:11])([H:8])([H:9])[H:10],100.0
[C:1]([C:2]([C:3]([N:4]([C:5](=[O:6])[C:7]([H:16])([H:17])[H:18])[H:15])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2]([C:3]([C:5]([N:4]([C:7]([H:16])([H:17])[H:18])[H:15])=[O:6])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],0.0
[C:1](#[C:2][C:3]([C:4]([C:5]#[C:6][H:12])([H:10])[H:11])([H:8])[H:9])[H:7]>>[C:1](=[C:2]=[C:3]([H:8])[H:9])([C:6](=[C:5]=[C:4]([H:10])[H:11])[H:12])[H:7],100.0
[C:1]([C:2]([C:3]([O:4][C:5]([C:6]([C:7]([H:19])([H:20])[H:21])([H:17])[H:18])([H:15])[H:16])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2]([C:3](=[O:4])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10].[C:5](=[C:6]([C:7]([H:19])([H:20])[H:21])[H:17])([H:15])[H:16].[H:14][H:18],100.0
[C:1]([C:2]#[C:3][C:4]([C:5]([O:6][H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2](=[C:3]=[C:4]([C:5]([O:6][H:14])([H:12])[H:13])[H:11])[H:10])([H:7])([H:8])[H:9],95.78
[C:1]([C:2](=[O:3])[C:4]#[N:5])([H:6])([H:7])[H:8]>>[C:1]([C:2](=[O:3])[N+:5]#[C-:4])([H:6])([H:7])[H:8],100.0
[C:1]([C:2]([C:3](=[O:4])[C:5]([C:6]([H:14])([H:15])[H:16])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C@@:5]([C:3](=[O:4])[H:12])([C:6]([H:14])([H:15])[H:16])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],96.35
[C:1]([C:2]([C@@:3]([O:4][H:14])([C:5]([C:6](=[O:7])[H:17])([H:15])[H:16])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2]([C:3][C:5]([C:6](=[O:7])[H:17])([H:15])[H:16])([H:11])[H:12])([H:8])([H:9])[H:10].[O:4]([H:13])[H:14],100.0
[C:1]([N:2]([C:3]([H:10])([H:11])[H:12])[C:4](=[O:5])[C:6]([H:13])([H:14])[H:15])([H:7])([H:8])[H:9]>>[C:1]([N+:2](=[C:3]([H:10])[H:11])[C:4]([O-:5])=[C:6]([H:13])[H:14])([H:7])([H:8])[H:9].[H:12][H:15],3.31
[C:1]([C@@:2]([C:3]([O:4][H:14])([H:12])[H:13])([N:5]([C:6](=[O:7])[H:16])[H:15])[H:11])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]([C:3]([O:4][H:14])([H:12])[H:13])([N:5]([C:6][O:7][H:16])[H:15])[H:11])([H:8])([H:9])[H:10],100.0
[C:1]([C:2]([C:3]([H:9])([H:10])[H:11])([O:4][H:12])[H:8])([H:5])([H:6])[H:7]>>[C:1]([C:3]([H:9])([H:10])[H:11])([H:5])([H:6])[H:7].[C:2]([O:4][H:12])[H:8],0.0
[O:1]([C@@:2]([C:3](=[O:4])[H:9])([C:5]#[N:6])[H:8])[H:7]>>[O:1]([C:2]([C:3](=[O:4])[H:9])=[C:5]=[N:6][H:8])[H:7],100.0
[C:1]([C:2]([O:3][C@@:4]1([H:13])[C:5]([H:14])([H:15])[C@:6]1([C:7]([H:17])([H:18])[H:19])[H:16])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2](=[O:3])[H:12])([H:8])([H:9])[H:10].[C:4](=[C:5]([H:14])[H:15])([C:6]([C:7]([H:17])([H:18])[H:19])([H:11])[H:16])[H:13],100.0
[C:1]([N:2]([C:3](=[O:4])[H:11])[C:5](=[O:6])[C:7]([H:12])([H:13])[H:14])([H:8])([H:9])[H:10]>>[C:1]([O:6]/[C:5](=[N:2]/[C:3](=[O:4])[H:11])[C:7]([H:12])([H:13])[H:14])([H:8])([H:9])[H:10],100.0
[C:1]([C@@:2]([C:3]([O:4][H:14])([H:12])[H:13])([N:5]([C:6](=[O:7])[H:16])[H:15])[H:11])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]([C:3](=[O:4])[H:12])(/[N:5]=[C:6](\[O:7][H:14])[H:16])[H:11])([H:8])([H:9])[H:10].[H:13][H:15],100.0
[C:1]([C:2]#[C:3][C:4](=[O:5])[C:6]#[C:7][H:11])([H:8])([H:9])[H:10]>>[C:1]([C:2](=[C:3])[C:4](=[O:5])[C:6]#[C:7][H:11])([H:8])([H:9])[H:10],100.0
[O:1]([C:2]([C:3]([C@@:4]([O:5][H:14])([C:6]#[C:7][H:15])[H:13])([H:11])[H:12])([H:9])[H:10])[H:8]>>[O:1]([C:2]([C:3]([C@@:4]([O:5][H:14])([C:7](=[C:6])[H:15])[H:13])([H:11])[H:12])([H:9])[H:10])[H:8],100.0
[C:1]([O:2][C:3](=[O:4])[C:5]([O:6][H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([O:2][C:3](=[O:4])[C:5](=[O:6])[H:11])([H:7])([H:8])[H:9].[H:10][H:12],1.07
[O:1]=[C:2]([C:3]#[C:4][C:5](=[O:6])[H:8])[H:7]>>[O:1]=[C:2]=[C:3]=[C:4]([C:5](=[O:6])[H:8])[H:7],100.0
[C:1]([C:2]([C:3]([O:4][H:13])([C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3][H:12])([H:10])[H:11])([H:7])([H:8])[H:9].[O:4]([C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])[H:13],0.0
[C:1]([C:2]([C:3]#[C:4][C:5]([O:6][H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3](=[C:4]=[C:5]([H:12])[H:13])[O:6][H:14])([H:10])[H:11])([H:7])([H:8])[H:9],100.0
[O:1]([C:2]([C@@:3]([C:4]#[C:5][H:12])([C:6]#[N:7])[H:11])([H:9])[H:10])[H:8]>>[O:1]([C:2]([C@@:3]1([H:11])[C-:4]=[C:5]([H:12])[N+:7]#[C:6]1)([H:9])[H:10])[H:8],4.13
[C:1]([C:2]([C:3]([O:4][C:5](=[O:6])[N:7]([H:15])[H:16])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]1([H:12])[C:3]([H:13])([H:14])[O:4][C@:5]1([O:6][H:11])[N:7]([H:15])[H:16])([H:8])([H:9])[H:10],28.88
[C:1]([C:2]([C:3](=[O:4])[C:5]([O:6][H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C@:3]([O:4][H:14])([C:5](=[O:6])[H:13])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],100.0
[C:1]([O:2][C:3]([C:4]([C:5]([H:13])([H:14])[H:15])([C:6]([H:16])([H:17])[H:18])[C:7]([H:19])([H:20])[H:21])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([O:2][C:3]([C:4][C:5]([H:13])([H:14])[H:15])([H:11])[H:12])([H:8])([H:9])[H:10].[C:6]([C:7]([H:19])([H:20])[H:21])([H:16])([H:17])[H:18],0.0
[O:1]([C:2]([C:3]#[N:4])([C:5]#[N:6])[H:8])[H:7]>>[C:5]=[N:6][H:7].[O:1]=[C:2]([C:3]#[N:4])[H:8],100.0
[C:1](/[N:2]=[C:3](/[O:4][C:5]([C:6]([O:7][H:16])([H:14])[H:15])([H:12])[H:13])[H:11])([H:8])([H:9])[H:10]>>[C:1]([N:2]([C:3](=[O:4])[H:11])[H:16])([H:8])([H:9])[H:10].[C:5]([C:6](=[O:7])[H:14])([H:12])([H:13])[H:15],100.0
[C:1]([C:2]([C:3]([H:10])([H:11])[H:12])([C:4]([H:13])([H:14])[H:15])[C:5](=[O:6])[H:16])([H:7])([H:8])[H:9]>>[C:1]([C:2]1([C:3]([H:10])([H:11])[H:12])[C@@:5]([C:4]([H:13])([H:14])[H:15])([H:16])[O:6]1)([H:7])([H:8])[H:9],100.0
[C:1]([C@@:2]([O:3][H:12])([C:4]([N:5]([C:6](=[O:7])[H:16])[H:15])([H:13])[H:14])[H:11])([H:8])([H:9])[H:10]>>[C:1]([C@:2]1([H:11])[C:4]([H:13])([H:14])[N:5]1[H:15])([H:8])([H:9])[H:10].[O:3]([C:6](=[O:7])[H:16])[H:12],11.09
[C:1]([C@@:2]([O:3][H:11])([C@@:4]([C:5]([H:13])([H:14])[H:15])([O:6][H:16])[H:12])[H:10])([H:7])([H:8])[H:9]>>[C:1](/[C:2](=[C:4](\[C:5]([H:13])([H:14])[H:15])[O:6][H:16])[H:10])([H:7])([H:8])[H:9].[O:3]([H:11])[H:12],100.0
[C:1]([O:2][C:3]([C@@:4]([C:5]([H:14])([H:15])[H:16])([C:6]#[N:7])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([O:2][C:5]([H:14])([H:15])[H:16])([H:8])([H:9])[H:10].[C:3](=[C:4]([C:6]#[N:7])[H:13])([H:11])[H:12],0.78
[C:1]([O:2][C:3]([C@@:4]([O:5][H:14])([C:6]([O:7][H:17])([H:15])[H:16])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([O:2][C:3]([C@@:4]([O:5][H:14])([C:6](=[O:7])[H:15])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10].[H:16][H:17],10.42
[N:1]([C:2](=[O:3])[N:4](/[C:5](=[N:6]/[H:11])[H:10])[H:9])([H:7])[H:8]>>[N:1]([C-:2]=[O+:3][C:5]1([H:10])[N:4]([H:9])[N:6]1[H:11])([H:7])[H:8],0.0
[O:1]=[C:2]([O:3][C:4]([C:5]#[N:6])([H:8])[H:9])[H:7]>>[O:1]=[C:2]([O:3][C:4]([N+:6]#[C-:5])([H:8])[H:9])[H:7],100.0
[C:1]([C@@:2]([O:3][H:11])([C:4]([O:5][H:14])([H:12])[H:13])[C:6]#[C:7][H:15])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]1([O:3][H:11])[C@@:4]([O:5][H:14])([H:13])[C:6]1=[C:7]([H:12])[H:15])([H:8])([H:9])[H:10],97.9
[C:1]([O:2][C:3]([C@@:4]([C:5]([H:14])([H:15])[H:16])([C:6](=[O:7])[H:17])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([O:2][C:3](/[C:4](=[C:6](/[O:7][C:5]([H:14])([H:15])[H:16])[H:17])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],0.52
[C:1]([C:2]([C@@:3]([N:4]([H:13])[H:14])([C:5]#[N:6])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1](/[C:2](=[C:3](/[N:4]([H:13])[H:14])[C:5]#[N:6])[H:11])([H:7])([H:8])[H:9].[H:10][H:12],0.06
[C:1]([C:2]([N:3]([C:4](=[O:5])[O:6][C:7]([H:14])([H:15])[H:16])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:4](=[O:5])[O:6][C:7]([H:14])([H:15])[H:16])([H:8])([H:9])[H:10].[C:2](=[N:3][H:13])([H:11])[H:12],0.0
[C:1]([O:2]/[C:3](=[N:4]/[C:5]([H:10])([H:11])[H:12])[C:6]([H:13])([H:14])[H:15])([H:7])([H:8])[H:9]>>[C:1]([O:2][H:15])([H:7])([H:8])[H:9].[C:3](=[N:4][C:5]([H:10])([H:11])[H:12])=[C:6]([H:13])[H:14],100.0
[N:1]([C:2](=[O:3])[C:4](=[O:5])[H:8])([H:6])[H:7]>>[N:1]([C:2](=[O:3])[O+:5]=[C-:4][H:8])([H:6])[H:7],100.0
[C:1]([C@@:2]([O:3][H:10])([C:4](=[O:5])[H:11])[H:9])([H:6])([H:7])[H:8]>>[C:1](/[C:2]([O:3][H:10])=[C:4](/[O:5][H:9])[H:11])([H:6])([H:7])[H:8],100.0
[O:1]=[C:2]([O:3][C:4]([C:5]#[N:6])([H:8])[H:9])[H:7]>>[O:1]([C:2](=[O:3])[H:7])[C:5]1=[N:6][C:4]1([H:8])[H:9],100.0
[N:1](=[C:2](\[O:3][C:4](=[O:5])[H:9])[C:6]#[N:7])\[H:8]>>[N:1](=[C:2]([O:3][C:4](=[O:5])[H:9])[N+:7]#[C-:6])[H:8],100.0
[N:1]([C@@:2]([C:3]([O:4][H:12])([H:10])[H:11])([C:5]#[N:6])[H:9])([H:7])[H:8]>>[N:1]([C:2]([C:3]([O:4][H:12])([H:10])[H:11])=[C:5]=[N:6][H:9])([H:7])[H:8],41.53
[C:1]([O:2][C:3](=[O:4])[C:5]([C:6](=[O:7])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([O:2]/[C:3]([O:4][H:12])=[C:5](/[C:6](=[O:7])[H:13])[H:11])([H:8])([H:9])[H:10],100.0
[C:1]([N:2]([C:3](=[O:4])[C:5]([C:6]([H:13])([H:14])[H:15])([C:7]([H:16])([H:17])[H:18])[H:12])[H:11])([H:8])([H:9])[H:10]>>[C:1]([N:2]([C@:3]1([H:12])[O:4][C:5]1([C:6]([H:13])([H:14])[H:15])[C:7]([H:16])([H:17])[H:18])[H:11])([H:8])([H:9])[H:10],1.46
[C:1]([C:2]([O:3]/[C:4](=[N:5]/[C:6]([H:13])([H:14])[H:15])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([O+:3]=[C-:4][N:5]([C:6]([H:13])([H:14])[H:15])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],100.0
[C:1]([O:2][C:3]([C@@:4]([C:5]([H:14])([H:15])[H:16])([C:6](=[O:7])[H:17])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([O:2][C:3]([O:7]/[C:6](=[C:4](\[C:5]([H:14])([H:15])[H:16])[H:13])[H:17])([H:11])[H:12])([H:8])([H:9])[H:10],100.0
[O:1]=[C:2]([C:3](=[O:4])[C:5]#[N:6])[H:7]>>[C:3](=[O:4])=[C:5]=[N:6][H:7].[O+:1]#[C-:2],100.0
[N:1](=[C:2](/[O:3][C:4]([C:5]#[N:6])([H:9])[H:10])[H:8])\[H:7]>>[N:1]([C-:2]=[O+:3][C:4]([C:5]#[N:6])([H:9])[H:10])([H:7])[H:8],100.0
[C:1]([C:2]([C@@:3]([C:4]([H:13])([H:14])[H:15])([C:5]([O:6][H:18])([H:16])[H:17])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3]1([H:12])[C:4]([H:14])([H:15])[C:5]1([H:16])[H:17])([H:10])[H:11])([H:7])([H:8])[H:9].[O:6]([H:13])[H:18],1.2
[C:1]([C:2]([C@@:3]([O:4][H:14])([C:5]([C:6]#[N:7])([H:15])[H:16])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2]([C@@:3]1([H:13])[O:4]/[C:6](=[N:7]\[H:14])[C:5]1([H:15])[H:16])([H:11])[H:12])([H:8])([H:9])[H:10],100.0
[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([N:4]([C:5]([H:15])([H:16])[H:17])[C:6](=[O:7])[H:18])[H:11])([H:8])([H:9])[H:10]>>[C:1]([C-:2]([N+:4]([C:5]([H:15])([H:16])[H:17])=[C:6]([O:7][C:3]([H:12])([H:13])[H:14])[H:18])[H:11])([H:8])([H:9])[H:10],0.05
[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])([C:4]([C:5]#[N:6])([H:14])[H:15])[H:10])([H:7])([H:8])[H:9]>>[C:1]([C:2](=[C:3]([H:11])[H:12])[H:10])([H:7])([H:8])[H:9].[C:4](=[C:5]=[N:6][H:13])([H:14])[H:15],100.0
[O:1]=[C:2]([C:3]([C:4]([C:5]#[N:6])([H:10])[H:11])([H:8])[H:9])[H:7]>>[H:7][H:9].[O:1]=[C:2]=[C:3]([C:4]([C:5]#[N:6])([H:10])[H:11])[H:8],100.0
[C:1](/[N:2]=[C:3](/[N:4]([C:5](=[O:6])[H:12])[H:11])[H:10])([H:7])([H:8])[H:9]>>[C:1]([N+:2](=[C-:3][N:4]([C:5](=[O:6])[H:12])[H:11])[H:10])([H:7])([H:8])[H:9],100.0
[C:1]([C@@:2]([O:3][C:4](=[O:5])[H:12])([C:6]#[C:7][H:13])[H:11])([H:8])([H:9])[H:10]>>[C:1]([C:2](=[O:3])[H:11])([C:6]#[C:7][H:13])([H:8])[H:10].[C:4](=[O:5])([H:9])[H:12],0.0
